time,AT,CH,DE,FR,IT
83,0.2130301308737937,0.0618284460496658,0.3285782250360788,0.0890519718694915,0.1851783851885013
84,0.2635477464114218,0.0584126694936717,0.3740775266857121,0.0888954190838411,0.1900212679164141
85,0.2459233588295491,0.0489579089493603,0.3720352775178063,0.0960204073588478,0.1933911232417445
86,0.2020766519259057,0.0440379256938897,0.3600440684665787,0.105935351290235,0.1876528061015117
87,0.229513053727842,0.0472146799223433,0.3513434430303506,0.1046305247883966,0.1764851288337091
88,0.2248064110910385,0.0405449982612421,0.3591655597969699,0.124059935741749,0.1689115872846747
89,0.2383014165247893,0.0377020347219012,0.3665892336182913,0.1483855456794129,0.169903018902989
90,0.2780962981114576,0.040267339959199,0.3698946511896843,0.1551942480005313,0.1589110904377947
91,0.3042754482012794,0.0442910964307958,0.3554135353740715,0.1540478010740789,0.14960598434782
92,0.3228721730656324,0.0455863476595659,0.3526224152754164,0.1555098789860833,0.1389978627226377
93,0.3364056117448245,0.0478158282354918,0.3685222892915714,0.1528450404263645,0.1300171177277574
94,0.304834315795074,0.044395368024424,0.3839817809560162,0.1453089803671892,0.1321822452763485
95,0.3419737834396752,0.0379811570296816,0.3902788668003039,0.1458022061581012,0.1248540090850187
96,0.3597876409809289,0.0402152913371461,0.4068878128257374,0.1439054368104254,0.1173946380854125
97,0.3644875469093792,0.046183974967639,0.4216035464149492,0.1435645178659524,0.1145295127823377
98,0.3808691958235371,0.0448294683139027,0.4433646107222758,0.1435689397682726,0.1212946441250882
99,0.4005712954890021,0.0443358664619203,0.467520131816356,0.1437430759421235,0.1308576922412254
100,0.4193606969713859,0.0428715932093709,0.4771417698480409,0.1515381346314567,0.1357936308683937
101,0.4449842342244616,0.0420516556145351,0.4821301099511572,0.1611685875681232,0.1372933591459644
102,0.4886847828882617,0.0446214117367516,0.4748382817570408,0.1705610961104016,0.1370449281212847
103,0.5326383077169027,0.0509831600851055,0.4497331887501331,0.1703851036839947,0.1351363789914473
104,0.5541199138315124,0.0570749158274478,0.4118571817478009,0.1651181002553375,0.1288423815104372
105,0.5708629456330278,0.065496930275229,0.371112878294734,0.1518005572808701,0.1242474800613987
106,0.5510187608634434,0.06303370612768,0.306893647810868,0.1257555228204204,0.1185776921636729
107,0.5686836991435684,0.0628022960530716,0.3029379249503333,0.1309451372791775,0.1425622042010033
108,0.5675986009331918,0.0704306617769029,0.3001448212791422,0.1445036901313752,0.1606988205530024
109,0.5297919660835441,0.0748607215773106,0.2924048939021015,0.1584903214509913,0.1651951860346985
110,0.5172730052595321,0.0807727920473719,0.2675260183512636,0.1613392034340109,0.1611643679810117
111,0.4892385006732595,0.0911371865387465,0.2473049361222847,0.1701576811561978,0.1590334602949474
112,0.4615698082889856,0.0913482059528151,0.238461329504144,0.1721910610688012,0.1572656804297553
113,0.4284921316017621,0.0893387558592083,0.2328144621358675,0.1824751200633269,0.1472955105582218
114,0.393304292502686,0.0880281761646434,0.2253965252017501,0.1855937701089288,0.1391756802600995
115,0.3643614843281306,0.0860426543738061,0.2159306422559022,0.1806467525566682,0.1371647715820086
116,0.3323548373037806,0.081028871178575,0.2061083119166356,0.1729099551649622,0.1324704972025086
117,0.3262515221123122,0.0783217502974172,0.1943112610464861,0.1636264828140112,0.132500065568828
118,0.3052674526003002,0.0801563518460125,0.1832603793651058,0.1410308224353697,0.1361484206805249
119,0.3053045723943542,0.0747240937618405,0.1771621349031584,0.1446265918792117,0.1449289541873267
120,0.2892020458338593,0.0770378184408766,0.1706791920629017,0.1487668251646675,0.1500976662899177
121,0.2815959447947314,0.0789604095600135,0.1654653428382277,0.1568455679057143,0.1458609580262168
122,0.2848104781808021,0.0799717443162084,0.15627256178593,0.1588783569432907,0.1390028040913051
123,0.2938137567423364,0.079454763994365,0.1486954963945784,0.1610923472624512,0.1311393282621485
124,0.2915580520564286,0.0775156107615429,0.1447193566321288,0.1533672041935499,0.1270006194664012
125,0.2841933539361541,0.0730213451663313,0.1357736992310151,0.1406297050522698,0.1221702081692213
126,0.282082240361874,0.0669150699937392,0.1225205105565467,0.1353415479019606,0.1142688563195765
127,0.2743377406604122,0.0639732741588814,0.1128868735398367,0.1346267555290158,0.1098776440952985
128,0.2634823440040684,0.0604275991384941,0.1036126698497363,0.13015062810309,0.1064744149548754
129,0.2578029147729059,0.0559132330192479,0.0975807028926258,0.1207001148704695,0.0970345541191597
130,0.2327159984936253,0.0593329350377475,0.0865044551905852,0.1040506392208068,0.0943853318139718
131,0.2988167771601327,0.0591176084934263,0.0927422540039719,0.0991082054045683,0.1018348787967647
132,0.3289820488340361,0.0544093558696675,0.1056429403913403,0.1029377787541572,0.1088680035027931
133,0.3055121519679155,0.0509416891626379,0.1082880295649516,0.1129012285457112,0.0981866224631693
134,0.2941987657739272,0.0528122905016491,0.1053933269909291,0.1115688041327467,0.0922546646933688
135,0.3114525267891521,0.0514963906423677,0.0974212218824129,0.1056265939560323,0.0979808722795566
136,0.3133791465052887,0.0481634756150507,0.1035514833570845,0.1089946855891609,0.1014851613774792
137,0.3151486838060231,0.0466784298954223,0.1107267702834815,0.1228414941695748,0.0997497290654277
138,0.3001124203664695,0.0437003750435057,0.1194446638001381,0.1318526985670211,0.09995365949828
139,0.2730036497373712,0.0413292132404382,0.1262634695427993,0.1372638981934655,0.0991400801787047
140,0.2515295883308558,0.0401064955528986,0.1260881402304413,0.1374265168638754,0.0991239361262514
141,0.2335442496921977,0.0393282752725716,0.1262257388893503,0.1311334590012572,0.1040574777543119
142,0.2236272837761865,0.0538785923488764,0.1277825626444117,0.1328542715004721,0.1064544287312158
143,0.2179671159992747,0.0481556910577046,0.1254030635916662,0.1346140519080958,0.110418025557177
144,0.1921934313326852,0.0421599789755016,0.1302134625476134,0.1326619180196085,0.1021066067410491
145,0.1622433750283281,0.040188702606197,0.1352585031716133,0.1278756196179885,0.1016863507804323
146,0.1436361083388903,0.0443851675389796,0.1389690527788683,0.1219995849245124,0.0996285300842801
147,0.1293840678779819,0.0398561530459151,0.1481560157697651,0.1204128556194169,0.093670668948357
148,0.1114325701465321,0.036225654675366,0.1529392465241169,0.1211854679071693,0.0975175734959843
149,0.0968465324643306,0.0388613861799585,0.1569511552030925,0.1175651987163126,0.106372135194148
150,0.0854201082323265,0.0381075244774475,0.1572965273136264,0.1118119307161862,0.1185850445394228
151,0.0782970308483598,0.0370417484068732,0.154517236399706,0.1072202531244705,0.1284600990408848
152,0.0730023142213499,0.0391112673037916,0.1500414423955262,0.1046741311220206,0.1371441630069928
153,0.0667077215877218,0.0328079145003966,0.1528408525633096,0.0953798667229415,0.1431118858786201
154,0.0668040123687143,0.0267945951458279,0.1368074009298978,0.0895221620992764,0.1039273685045911
155,0.0698213667583293,0.0267499795051531,0.1545348783499457,0.0851627369482182,0.1323706356143333
156,0.0775614477488334,0.0288303701105965,0.1726077764533747,0.0942369783628249,0.1442009634570543
157,0.0876243254935585,0.0280531338696181,0.1858397694854264,0.1143225051084934,0.147994252773581
158,0.0941002089277177,0.0309616204724726,0.2081682742738819,0.1280067030468395,0.1441829857658838
159,0.0859581295691792,0.0302939859794228,0.2405216043216335,0.1393988509819393,0.1335278417519635
160,0.0929241400443362,0.0304704186072465,0.2872574883579634,0.1642992576427821,0.1232386565085066
161,0.1039549627846025,0.0323885070764246,0.3430570580656172,0.1903476808627278,0.1109034307791104
162,0.1108345322459411,0.0345662243129771,0.4066492734396683,0.2234309938669442,0.0981211798559008
163,0.1215898788216074,0.0379104350044661,0.471768839948092,0.2548903679138757,0.0887600877719747
164,0.1312541847147784,0.0425895102359444,0.5260959780591513,0.2832932593326497,0.0822148761604164
165,0.1393588218046967,0.0487965726075657,0.5652752461424518,0.3142426051559588,0.0767352176846537
166,0.1298283690600623,0.0575434966577625,0.5523826459964688,0.3599840164867904,0.0751253545288449
167,0.1408214143971591,0.0623916661714295,0.5735475451909163,0.3683368128052248,0.0739733666932412
168,0.1659576849382268,0.0634209153735088,0.5738183589035806,0.3828826716568445,0.0699874938517924
169,0.1961436351020622,0.0729649176941987,0.5869497423817026,0.4006771254391289,0.0660368625158369
170,0.2284977014614572,0.0834838654626158,0.6240200651015116,0.4223222386165319,0.0643422357796458
171,0.2350047351315764,0.1096044531693637,0.655228510913086,0.4302620499774254,0.0634344243242493
172,0.2422032030087521,0.1503106363313361,0.6864063806768519,0.419153398771234,0.062254144407944
173,0.2440159859429885,0.1705077671441348,0.7191836563994475,0.4068588030294524,0.0590998772733596
174,0.2605164362399484,0.194269238422367,0.7577846379184295,0.3934934476424527,0.058923205941994
175,0.2922825130479141,0.2290913348344994,0.789116693686847,0.375668892282116,0.0593233778951204
176,0.3134043062241576,0.2412465292404864,0.82208501545271,0.3609373051739766,0.0601525605774385
177,0.3270407889333692,0.2511098418415765,0.8368212732129215,0.3472061897118376,0.0675944525077978
178,0.2184604124431804,0.1979447849286276,0.7869086245840374,0.2809329031910324,0.0705060143867376
179,0.275092558450372,0.2044962961103853,0.8129284112969279,0.2940620002778372,0.101381673562286
180,0.3505382389323653,0.2078724492979377,0.8412724040600016,0.3147667648118011,0.1408570262776829
181,0.346788645428996,0.198532151440649,0.8244420666385278,0.3259533605931927,0.175131175912147
182,0.4070061500546447,0.2072289081449273,0.804846776403753,0.3291199805511275,0.1955665818561468
183,0.4632737374123872,0.2007735944147171,0.7836397460195569,0.3189547453216255,0.2039191091791067
184,0.5074064635248343,0.1918802758472963,0.764028004122586,0.3274387266456218,0.2127327401147823
185,0.5421948668164026,0.1818276379562605,0.7350718697524584,0.3348037295878511,0.2235529097326631
186,0.5581038795987968,0.1820494253755404,0.7070337844954292,0.3321163015531667,0.2283719246000801
187,0.5610011793104753,0.1811453974153454,0.6901897695838849,0.3267967038083528,0.2388227032783692
188,0.5489874687770472,0.1777184307489733,0.6827339930657662,0.3155944257621077,0.2504010229816419
189,0.5367089264761185,0.1662492220455546,0.674468823630092,0.3047840076232994,0.2657730176533592
190,0.4996622459681097,0.1756308679272624,0.6384052303221999,0.2877918247358521,0.215137946399641
191,0.5450450994873652,0.1622556923667202,0.668254268661495,0.2996699186210622,0.2421902838502388
192,0.5383337111165009,0.166311062501049,0.6628164500884557,0.3080280512807972,0.2675044506749791
193,0.4987988204979818,0.1652279610971582,0.6380654703395149,0.3227256336288944,0.2842997323553148
194,0.4459580026135689,0.1641237483713302,0.6147611318413255,0.3309683256928912,0.2770406033356968
195,0.3965696848913229,0.1636834579055514,0.6073367687665145,0.3435418893297386,0.2681626325855146
196,0.3595954769407001,0.1601896937283035,0.5981429857792584,0.3544106774170911,0.2678466905594706
197,0.3230688173973348,0.1467546288371701,0.5822177294041538,0.3775300761612843,0.264488874535528
198,0.2897436063585246,0.1401533370154408,0.5532706277751642,0.3893429821096092,0.2585873418440206
199,0.2630927570626291,0.1342489138864137,0.5330466872608539,0.3846739503463146,0.2506878620019921
200,0.2509716049647901,0.1209147395899167,0.5219182486662339,0.3642869024893488,0.2525079321350969
201,0.2172392852001401,0.1071004061825773,0.5192367857020399,0.3407661080232483,0.2507537131162874
202,0.2207664981445787,0.0812639690176514,0.4302562914775762,0.2994861975131129,0.2362983267093575
203,0.2403883795784691,0.0900193439965462,0.5034532992757524,0.3617600507316894,0.2344906504783941
204,0.217444696495874,0.1041681895854192,0.5693638475827167,0.3803265072966246,0.2560568466292398
205,0.2168246605014445,0.1104057349305749,0.5316572872446093,0.3844568283280525,0.2829056210371216
206,0.2394037304845587,0.1124883010558246,0.4949401447571364,0.3682442406800552,0.2800943520264256
207,0.2709985015647116,0.0969122477961328,0.4648784352908386,0.3627666447670231,0.2812327617776687
208,0.2344895550351035,0.0890835673157349,0.4319610523761354,0.3564301456863055,0.2904520668935908
209,0.216261657943154,0.0834305284906545,0.4166276576692173,0.3530549914252331,0.2896911452461732
210,0.2105970738097666,0.084970201456673,0.402709731756774,0.3526252740437116,0.2770898452432904
211,0.2094660247110711,0.0800070052787637,0.3721777340677653,0.3455906277918471,0.2612993412933245
212,0.2095958658893848,0.0774009102599181,0.3451064663016301,0.3397928727150823,0.2499392996957881
213,0.2042276749168572,0.066115001519189,0.3144771891791426,0.3206334012420906,0.2533349394136975
214,0.1562683816329433,0.0469724312336225,0.263620834577603,0.2993860098204954,0.2536937946702661
215,0.1515653340169928,0.0423952878177057,0.2443614465510668,0.2918250821368968,0.2538841842905537
216,0.1492030648147932,0.0395957383050143,0.2233049664045202,0.2830845839780824,0.2556471787268916
217,0.1380784008765987,0.0373122785631725,0.2089739553571756,0.2764111566529408,0.2438611628878952
218,0.1299524778311635,0.0467307894521695,0.1996700511858465,0.2722471360725309,0.2420054011472167
219,0.123891992527987,0.0588107592501832,0.1908779180731297,0.2630223838406878,0.25577330967007
220,0.1249983345561851,0.0612224846970274,0.1851142383172948,0.2599433633859599,0.2665341638746551
221,0.1290060256436857,0.0614424414378829,0.1676367238465656,0.2566272202174525,0.26673943866133
222,0.1286012470519671,0.0675215955287587,0.1570314785288098,0.2438711416728016,0.2636938944786997
223,0.12925014939693,0.0745782312770578,0.1459886738969734,0.2287928294108559,0.2593578725809928
224,0.1301386581168695,0.0699017358589849,0.1366078525704708,0.2101027955484788,0.247078769484963
225,0.1340730591913617,0.0722572121880825,0.1264479206838597,0.1902265489677866,0.2362253461440521
226,0.1341557874422485,0.0778063423875553,0.0996894150880366,0.1460018089238063,0.2234039876476204
227,0.1728230131175541,0.0814160612709942,0.0944718088662157,0.1450684764341278,0.2364452140879712
228,0.1851582880907422,0.0780958949207207,0.0912239495451535,0.1624760866208929,0.245859319767539
229,0.1746448161292086,0.0800147782934148,0.0888435644159646,0.1782640179705071,0.2537441862845171
230,0.1717443685563488,0.0800050204216184,0.0927451377831241,0.194432888142591,0.233100722307057
231,0.1850518515886193,0.0750472544914887,0.0920221537259737,0.1779003609537546,0.2187864310582953
232,0.192702983179311,0.0769358500779248,0.0880404232025735,0.1659499453338514,0.196918624966852
233,0.211228624133472,0.0695138919073201,0.0875804759653893,0.1654794817539497,0.1782621902373094
234,0.2211289118991042,0.0694380504312129,0.0882792507372365,0.1617218219423597,0.1627347146528115
235,0.2164362387282257,0.0697873888384994,0.0899316460893153,0.1601597021754482,0.1524438824552865
236,0.2186887141355549,0.0695050315713158,0.0943374221758091,0.1583326551365641,0.1473410141972594
237,0.2276939276698804,0.0678798354022373,0.103798622878376,0.1445671666231467,0.1421976893399176
238,0.1960894925151411,0.080305326856662,0.1178549692930998,0.1260542437972651,0.1199945022460616
239,0.2263564718172773,0.0683055262763753,0.1327715748916949,0.1161302438571891,0.1162509637410467
240,0.2273329406217726,0.0555224902385271,0.1455581292740931,0.1076060127897299,0.1225084659653338
241,0.2077375513304568,0.0610582952707846,0.1540322087250971,0.1003493672856181,0.1273794849217789
242,0.2041269997272623,0.0600597448101409,0.1632192311389796,0.0976857664527027,0.1291412038433252
243,0.1972900001802069,0.0520027269287024,0.1816582459766617,0.1011602848165051,0.1351784936314146
244,0.1925244449744159,0.0465463529309999,0.201315513142571,0.1075162753135095,0.1396771445612481
245,0.1894225221627776,0.042476357577085,0.2194163532901121,0.1151723533663381,0.1375739906828711
246,0.1821868634186436,0.0420845387497112,0.2365506369435962,0.1223309883481501,0.1338469621016967
247,0.1755185772835146,0.0402401758247213,0.2550337450604021,0.1288165929675254,0.1304647252792633
248,0.1673644015974649,0.0376517580569651,0.2680004371337707,0.1364774433082239,0.1253105911002436
249,0.1780133982214116,0.0300185252186753,0.2815510532534787,0.1356697264707532,0.1129262740614531
250,0.2071731231236591,0.026381080350144,0.2676282939351006,0.1198946880118875,0.0962352823930839
251,0.2308729436480855,0.0265176560788449,0.3022146840857472,0.1196571127313563,0.1057247600950511
252,0.24335890973056,0.0263065423915419,0.3295911329121244,0.1316601745121238,0.1152033909947288
253,0.2422430607383387,0.0233473804011545,0.3511186624126923,0.1432482847149721,0.1229165267067426
254,0.2328818040817613,0.0233532960141675,0.3619814234489201,0.1539939745517744,0.1261959839407754
255,0.2277000550784664,0.0259669382382178,0.3671988396491456,0.1561978010206959,0.1223472227861099
256,0.2406959589806024,0.0335504238467735,0.3764494204752704,0.1595979499854797,0.1270252277570102
257,0.2648067945486618,0.0429263833012999,0.3774070704818847,0.1631004914756528,0.1247286884138658
258,0.2950081937543934,0.0481550062402319,0.360536819997775,0.1630845541238361,0.1225373577768504
259,0.3128890427610203,0.0507492580766044,0.3509811526851502,0.1649077157698669,0.1211310080896194
260,0.3226180976560838,0.0525609501531047,0.3429119963208177,0.164579222063809,0.1238055857118605
261,0.3406936984511047,0.0527505254202327,0.3380235893987514,0.1572817424857475,0.1251593307033651
262,0.2961162311632092,0.0572830118221213,0.3130975798623409,0.1368115787313719,0.116981547316161
263,0.3298150232999879,0.0566632079535224,0.3145063035010172,0.1401827486300728,0.1299998333987855
264,0.3473787263185398,0.0574107559846049,0.3176642310262128,0.148494075163456,0.1299303255615603
265,0.3693068331025976,0.0606903762634888,0.3114176023145761,0.1570614144159092,0.1300094592148224
266,0.3878583071698754,0.0555632767680941,0.3017939381210053,0.1550762088059608,0.1324019078615064
267,0.3960769930066816,0.0547296186105776,0.2899302259159341,0.1505551529429986,0.1360175841194528
268,0.4152388452438028,0.0581884179064094,0.2954559291128468,0.1617476512161663,0.1375325023423645
269,0.4174506712971493,0.0586731536045672,0.3058928703257786,0.1819840159831569,0.1400913536338638
270,0.4177143051859571,0.0587474789542877,0.3120957666140643,0.192196534564111,0.1444745019586882
271,0.4107539653102072,0.0604548174558581,0.3195598005018323,0.2009522552734507,0.1468806946398104
272,0.3940676797299864,0.062972331083573,0.3342215937835616,0.2124457816668939,0.1436682023745876
273,0.3741854563944961,0.0638476227567738,0.3576801461453876,0.220599638158996,0.1404838153778667
274,0.2941073912266643,0.0543552240786407,0.3588401601011305,0.2404047095192697,0.1751061284337898
275,0.2822209470534935,0.0574369252914511,0.3959527806773577,0.2671612540773707,0.2106689983545534
276,0.323594434835141,0.0634801117807899,0.4356822554573674,0.3060458840354169,0.2234390370038838
277,0.3224307374104183,0.074944001513371,0.4691354540945951,0.3436967111173579,0.2212657276970098
278,0.3377057287331966,0.0869529479470674,0.4869598043359463,0.3718002887633408,0.2062082766939499
279,0.3311617391914835,0.0988233349349334,0.4920642108542578,0.3847185463333727,0.1856529651954492
280,0.3342469546994043,0.1250092308773958,0.494413061612925,0.4183180497497082,0.1812010929350591
281,0.3507648161661807,0.1487795973110686,0.4946248696670134,0.4253902221771916,0.1743810079672483
282,0.3693797488804344,0.1735444004149355,0.4959642013593315,0.435427021651552,0.1649238530885127
283,0.3845756848364893,0.2059184893928285,0.4911109125309514,0.4434240234836072,0.1530807923999104
284,0.3811905845789287,0.2188104198652862,0.4763048705404187,0.4349807678938701,0.1433750041951785
285,0.3878651751669161,0.2307904728893609,0.46249952489299,0.4258028148346298,0.1385718764467133
286,0.3171909596036074,0.1633882852966035,0.448862963771269,0.3874410847136506,0.1395012907165646
287,0.3178328259770397,0.2099285196884067,0.4427249704587837,0.3813859135169077,0.1500196815904804
288,0.3076724222172369,0.2519125193306717,0.4371221535441647,0.3883231211081833,0.1531594908517724
289,0.303925933854057,0.233323572233139,0.4329835359522774,0.3842475328371159,0.1653857198171836
290,0.2885634944389518,0.2330135533797782,0.4214273281957984,0.3885957578325951,0.1839528371580883
291,0.2763659370650984,0.2355617625275088,0.4271862893302804,0.4045863452601513,0.1983069810176777
292,0.2919098982354854,0.20649444141977,0.4112872341792123,0.4078982217263639,0.2141142407409842
293,0.2936013407410438,0.1886859221874177,0.3987576252581588,0.421996852779386,0.2348177964432976
294,0.2841728051104462,0.1982321121761616,0.3945009706042373,0.4402782748402646,0.2452057121111948
295,0.27047564621043,0.2134585189716003,0.4107154522792275,0.4503422059424369,0.246251663953199
296,0.2759821461372251,0.2182850529654776,0.4405969802681054,0.4589604761689845,0.2330882335975403
297,0.2870584458719094,0.2427249408366232,0.4846584797201453,0.4784982961702124,0.2180980483935109
298,0.2056279467444485,0.2130602376584084,0.4820683344837352,0.5224018552487406,0.2231748215674081
