set_technologies,set_capacity_types,set_location,set_time_steps_yearly,scaling,constraint_type,component_year,raw_dual,coefficient,discount_factor,contribution_to_rc
H2_DRI,power,LT,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
H2_DRI,power,LU,0,0.08024258719069129,lifetime,0,-288.8672069070668,1.0,1.0,-3599.9238935378876
H2_DRI,power,LV,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
H2_DRI,power,NL,0,0.08024258719069129,lifetime,0,-272.8473861026815,1.0,1.0,-3400.28151702384
H2_DRI,power,NO,0,0.08024258719069129,lifetime,0,-303.96097910909424,1.0,1.0,-3788.0256575819367
H2_DRI,power,PL,0,0.08024258719069129,lifetime,0,-309.69360186906016,1.0,1.0,-3859.466808231064
H2_DRI,power,PT,0,0.08024258719069129,lifetime,0,-333.49785215605107,1.0,1.0,-4156.120382354013
H2_DRI,power,RO,0,0.08024258719069129,lifetime,0,-194.8706578945292,1.0,1.0,-2428.519128270774
H2_DRI,power,SE,0,0.08024258719069129,lifetime,0,-215.5003064938439,1.0,1.0,-2685.6101484081196
H2_DRI,power,SI,0,0.08024258719069129,lifetime,0,-281.1021675743569,1.0,1.0,-3503.15434005556
H2_DRI,power,SK,0,0.08024258719069129,lifetime,0,-271.92448246721943,1.0,1.0,-3388.780097792817
H2_DRI,power,UK,0,0.08024258719069129,lifetime,0,-179.91978957127324,1.0,1.0,-2242.1982624227403
HDT_BET,power,AT,0,0.08024258719069129,lifetime,0,-13.303926589704053,1.0,1.0,-165.79633154260264
HDT_BET,power,BE,0,0.08024258719069129,lifetime,0,-16.754759320670686,1.0,1.0,-208.80133489283054
HDT_BET,power,BG,0,0.08024258719069129,lifetime,0,-19.646355416243427,1.0,1.0,-244.83701366152542
HDT_BET,power,CH,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,CZ,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,DE,0,0.08024258719069129,lifetime,0,-15.810542161102568,1.0,1.0,-197.034302041257
HDT_BET,power,DK,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,EE,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,EL,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
