set_technologies,set_capacity_types,set_location,set_time_steps_yearly,unit,value,vbasis,rc_capex_equivalent,rc_capex_equivalent_input_units
electrode_boiler_DH,power,HU,0,gigawatt,0.028113703218010024,0.0,-0.0014093944565729544,-0.0014093944565729544
electrode_boiler_DH,power,IE,0,gigawatt,0.00738543176803934,0.0,-0.0014093944565729544,-0.0014093944565729544
electrode_boiler_DH,power,IT,0,gigawatt,0.0,0.0,26.33494322517589,26.33494322517589
electrode_boiler_DH,power,LT,0,gigawatt,0.0,0.0,12.970722974744717,12.970722974744717
electrode_boiler_DH,power,LU,0,gigawatt,0.0,0.0,185.20886294235322,185.20886294235322
electrode_boiler_DH,power,LV,0,gigawatt,0.0,0.0,16.32283806570649,16.32283806570649
electrode_boiler_DH,power,NL,0,gigawatt,0.017618705252749417,0.0,-0.0014093944565729544,-0.0014093944565729544
electrode_boiler_DH,power,NO,0,gigawatt,0.0,0.0,57.48229346512636,57.48229346512636
electrode_boiler_DH,power,PL,0,gigawatt,0.0,0.0,80.97116803389531,80.97116803389531
electrode_boiler_DH,power,PT,0,gigawatt,0.011705634443325601,0.0,-0.0014093944565729544,-0.0014093944565729544
electrode_boiler_DH,power,RO,0,gigawatt,0.0,0.0,48.65706794078062,48.65706794078062
electrode_boiler_DH,power,SE,0,gigawatt,0.007624211668228265,0.0,-0.0014093944565729544,-0.0014093944565729544
electrode_boiler_DH,power,SI,0,gigawatt,0.0,0.0,359.56757361179405,359.56757361179405
electrode_boiler_DH,power,SK,0,gigawatt,0.0,0.0,173.22101301324318,173.22101301324318
electrode_boiler_DH,power,UK,0,gigawatt,0.0021674339031851463,0.0,-0.0014093944565729544,-0.0014093944565729544
electrolysis,power,AT,0,gigawatt,8.616514282560026,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,BE,0,gigawatt,5.574069443051972,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,BG,0,gigawatt,5.178325196611256,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,CH,0,gigawatt,0.0,0.0,15.026605096766502,15.026605096766502
electrolysis,power,CZ,0,gigawatt,0.7020503617408677,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,DE,0,gigawatt,3.4193407883680353,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,DK,0,gigawatt,2.03408717377718,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,EE,0,gigawatt,0.9713465885955982,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,EL,0,gigawatt,11.938920903300367,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,ES,0,gigawatt,64.31042616777002,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,FI,0,gigawatt,0.0,0.0,62.61208779806475,62.61208779806475
electrolysis,power,FR,0,gigawatt,29.679816570543604,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,HR,0,gigawatt,3.8768434369667215,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,HU,0,gigawatt,1.2571329326136718,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,IE,0,gigawatt,3.3106163842097254,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,IT,0,gigawatt,106.46992585023992,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,LT,0,gigawatt,0.24531730433487797,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,LU,0,gigawatt,0.0,0.0,19.03393008875196,19.03393008875196
electrolysis,power,LV,0,gigawatt,0.42349142911264237,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,NL,0,gigawatt,4.105231416204218,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,NO,0,gigawatt,1.6336395781715545,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,PL,0,gigawatt,1.5833319804046135,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,PT,0,gigawatt,4.028984228129618,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,RO,0,gigawatt,7.082583185076047,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,SE,0,gigawatt,7.155518164016192,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,SI,0,gigawatt,0.0,0.0,1.536928793038328,1.536928793038328
electrolysis,power,SK,0,gigawatt,0.13980823261677003,0.0,-0.0014643033621268842,-0.0014643033621268842
electrolysis,power,UK,0,gigawatt,11.749758755079421,0.0,-0.0014643033621268842,-0.0014643033621268842
fischer_tropsch,power,AT,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,BE,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,BG,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,CH,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,CZ,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,DE,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,DK,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,EE,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,EL,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,ES,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,FI,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,FR,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,HR,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,HU,0,gigawatt,0.0,0.0,1304.2786979981038,1304.2786979981038
fischer_tropsch,power,IE,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,IT,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,LT,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,LU,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,LV,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,NL,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,NO,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,PL,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,PT,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,RO,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,SE,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,SI,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,SK,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,UK,0,gigawatt,0.0,0.0,1317.8142170016968,1317.8142170016968
fuel_cell,power,AT,0,gigawatt,0.0,0.0,1204.6713169603545,1204.6713169603545
fuel_cell,power,BE,0,gigawatt,0.0,0.0,1574.6398024513678,1574.6398024513678
fuel_cell,power,BG,0,gigawatt,0.0,0.0,1619.3985454711187,1619.3985454711187
fuel_cell,power,CH,0,gigawatt,0.0,0.0,1111.8555787630753,1111.8555787630753
fuel_cell,power,CZ,0,gigawatt,0.0,0.0,1708.0805697139147,1708.0805697139147
fuel_cell,power,DE,0,gigawatt,0.0,0.0,1301.7435624375503,1301.7435624375503
fuel_cell,power,DK,0,gigawatt,0.0,0.0,2027.3891963364977,2027.3891963364977
fuel_cell,power,EE,0,gigawatt,0.0,0.0,2100.046563680307,2100.046563680307
fuel_cell,power,EL,0,gigawatt,0.0,0.0,1075.7020040032744,1075.7020040032744
fuel_cell,power,ES,0,gigawatt,0.0,0.0,540.4007795296432,540.4007795296432
fuel_cell,power,FI,0,gigawatt,0.0,0.0,1366.2242760977097,1366.2242760977097
fuel_cell,power,FR,0,gigawatt,0.0,0.0,2081.5460622388714,2081.5460622388714
fuel_cell,power,HR,0,gigawatt,0.0,0.0,1595.8101955904335,1595.8101955904335
fuel_cell,power,HU,0,gigawatt,0.0,0.0,1827.747833551253,1827.747833551253
fuel_cell,power,IE,0,gigawatt,0.0,0.0,2193.43367937242,2193.43367937242
fuel_cell,power,IT,0,gigawatt,0.0,0.0,982.856021037638,982.856021037638
fuel_cell,power,LT,0,gigawatt,0.0,0.0,1925.209038705117,1925.209038705117
fuel_cell,power,LU,0,gigawatt,0.0,0.0,1710.997009144454,1710.997009144454
fuel_cell,power,LV,0,gigawatt,0.0,0.0,2093.068605183989,2093.068605183989
fuel_cell,power,NL,0,gigawatt,0.0,0.0,1783.9379648461531,1783.9379648461531
fuel_cell,power,NO,0,gigawatt,0.0,0.0,2051.664784279598,2051.664784279598
fuel_cell,power,PL,0,gigawatt,0.0,0.0,1300.9204908234015,1300.9204908234015
fuel_cell,power,PT,0,gigawatt,0.0,0.0,1013.3887832463503,1013.3887832463503
fuel_cell,power,RO,0,gigawatt,0.0,0.0,1714.8866378749126,1714.8866378749126
fuel_cell,power,SE,0,gigawatt,0.0,0.0,2376.3429133532236,2376.3429133532236
fuel_cell,power,SI,0,gigawatt,0.0,0.0,1548.2986025976143,1548.2986025976143
fuel_cell,power,SK,0,gigawatt,0.0,0.0,1829.6355974567039,1829.6355974567039
fuel_cell,power,UK,0,gigawatt,0.0,0.0,1875.7515949335368,1875.7515949335368
gasification,power,AT,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,BE,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,BG,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,CH,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,CZ,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,DE,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,DK,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,EE,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,EL,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,ES,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,FI,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,FR,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,HR,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,HU,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,IE,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,IT,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,LT,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,LU,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,LV,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,NL,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,NO,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,PL,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,PT,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,RO,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,SE,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,SI,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,SK,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
gasification,power,UK,0,gigawatt,0.0,0.0,1865.7320235094426,1865.7320235094426
haber_bosch,power,AT,0,gigawatt,0.2997421637340507,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,BE,0,gigawatt,0.864560639262208,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,BG,0,gigawatt,0.691297242485739,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,CH,0,gigawatt,0.0,0.0,203.59834937929554,203.59834937929554
haber_bosch,power,CZ,0,gigawatt,0.21603038827679336,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,DE,0,gigawatt,1.9802785592039396,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,DK,0,gigawatt,0.0,0.0,727.0881860183055,727.0881860183055
haber_bosch,power,EE,0,gigawatt,0.12331734664133616,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,EL,0,gigawatt,0.10171430781365681,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,ES,0,gigawatt,0.8284337281413868,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,FI,0,gigawatt,0.21494006051376657,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,FR,0,gigawatt,0.9244300365011118,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,HR,0,gigawatt,0.4146514166611768,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,HU,0,gigawatt,0.37533209671871864,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,IE,0,gigawatt,0.0,0.0,250.95954381209367,250.95954381209367
haber_bosch,power,IT,0,gigawatt,0.3708521665418286,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,LT,0,gigawatt,0.9495507701512317,0.0,-0.001537245102781526,-0.001537245102781526
haber_bosch,power,LU,0,gigawatt,0.0,0.0,157.6105190813263,157.6105190813263
haber_bosch,power,LV,0,gigawatt,0.0,0.0,769.1556819820257,769.1556819820257
