time,AT,CH,DE,FR,IT
104,0.006606276180729,0.0157751671833673,0.0,0.1441271166804189,0.2329794810976132
105,0.0111609990277888,0.0477816390300797,0.0,0.2507722817852451,0.364935628407174
106,0.0135057482144117,0.0965796313187347,0.0,0.3787937990943483,0.4515983312090418
107,0.0199068990388436,0.1093815255860903,0.0021117793334409,0.4605180718951271,0.4920011663126374
108,0.0240555094814309,0.0815130629114798,0.0031109928635033,0.4840701840882161,0.4680183448389102
109,0.025224651167024,0.055646672338956,0.0025622686175663,0.4498870774004284,0.3797120412504427
110,0.0143769471597698,0.0265650428712645,0.0012632619977283,0.3598508615691442,0.2375900039176876
111,0.001761687937859,0.0067430079090733,0.0,0.2299590549660799,0.0866429871845132
112,0.0,0.0,0.0,0.1238602607852516,0.0090523196535541
113,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0
127,0.0376840298539753,0.0,0.0,0.0,0.1093125009671969
128,0.0634718303912056,0.0084979002772934,0.0,0.1060526041263913,0.2312541403394596
129,0.1153023651484725,0.0566478585493618,0.0060209084809135,0.2123557628161819,0.3682333264655446
130,0.1743774558141524,0.1077564715026633,0.0166544756146778,0.3185812007763155,0.4590864466168111
131,0.2139615325186609,0.114395294840349,0.0207099841252483,0.3843367975014454,0.489847287164523
132,0.2026432789694742,0.1040771989355756,0.0165013644851354,0.4040145779858478,0.4561954222422282
133,0.1539662066977195,0.0877286577458071,0.011000681101476,0.3648422520970025,0.3848136406021468
134,0.0775909832738938,0.0442407091876711,0.0027280613022301,0.2920454364212367,0.2710966717327083
135,0.037200975846172,0.0152565859599433,0.0,0.1879738329088535,0.128710569405581
136,0.0,0.0,0.0,0.0953498470565557,0.020568502193192
137,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0
151,0.0149318880555304,0.0,0.0,0.0,0.0890094209701483
152,0.0274364009923701,0.0315186194686626,0.0,0.0907578683921385,0.1962510631638404
153,0.0662523545929178,0.121921536166817,0.0065148588297506,0.171914268593352,0.3393112234530445
154,0.0845274917041131,0.2410173312521505,0.0270901984261939,0.2665944621879501,0.4491538290663761
155,0.0873854976756803,0.3158553960049281,0.0333192045876523,0.3357964967408462,0.5027934598155913
156,0.0862811883930564,0.3064932070082893,0.0274915941317111,0.3479352206769516,0.4966915068414435
157,0.0626103622391248,0.2481215319121321,0.0259038997127516,0.3137248468395139,0.4331481037435085
158,0.0280935509105611,0.1542055627131654,0.0126232686085701,0.2480166788569682,0.3077154329199408
159,0.010042615842189,0.0541638676374904,0.0,0.1476310206924803,0.1508375951341429
160,0.0,0.0,0.0,0.0711221922384251,0.0234639196662035
161,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.1025962643763247
176,0.0,0.0014954101038182,0.0019200521330136,0.0323093090179333,0.2203185663916947
177,0.0035821869579043,0.0046854295150936,0.0272609796990833,0.0729638697454582,0.3540525429833653
178,0.0319901986720865,0.0077917228632445,0.0814036905765168,0.1198626438769122,0.4276639867886045
179,0.0869527885109671,0.0242393084543489,0.1498260358870571,0.1392833245485094,0.4383919643257908
180,0.1360849145970805,0.0403952452477185,0.1787222123525103,0.1300524694127217,0.3916471868765989
181,0.1525283897858083,0.0420835227579237,0.1475181658862202,0.1075687283161758,0.302715178370169
182,0.1053820270480924,0.0410785839152437,0.0805256481134415,0.0740971404464847,0.1834309191167867
183,0.0422669070779317,0.0198159934162693,0.0160524204027507,0.0375559151868151,0.0565904974706652
184,0.0,0.0,0.0,0.0144166494209009,0.0018583450312845
185,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0
199,0.0232279844752781,0.0,0.0,0.0,0.0226425346411245
200,0.0696994837694912,0.0142104631294394,0.0030296411744364,0.0794397039952031,0.0691343209563251
201,0.144410846869659,0.0474996179716523,0.0478982669181419,0.1632156612948989,0.1592655258041402
202,0.1967920118700539,0.0612904434149865,0.095706179037222,0.2680693743351539,0.2303701555451868
203,0.2078600828355769,0.1088299231719445,0.1191344162441099,0.3211541502807132,0.2712805528046638
204,0.1695475740031194,0.1478332177152074,0.1182089107959397,0.3006115160578445,0.2772330526879142
205,0.1020595650900683,0.1276951391813081,0.0817787915809236,0.2583586285691054,0.2263266227815568
206,0.0322387875613386,0.1021457387421707,0.0402073441453347,0.2188219516533501,0.1408061510366571
207,0.0033066330268849,0.0525255703405207,0.0130044019252579,0.1513283309052682,0.0528335457969259
208,0.0,0.0,0.0,0.0823462887375972,0.0011419537886636
209,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0
223,0.0120205638173514,0.0,0.0,0.0,0.0501481985686
224,0.0388866756117978,0.0292565032035795,0.0048552399652393,0.0986543474110045,0.143958472955643
225,0.0921076420356172,0.1146335558111946,0.0359422399735737,0.2056887323447255,0.267420592025664
226,0.1521153961872762,0.1743060531138743,0.0749668096570978,0.3233723526060585,0.353108277540623
227,0.189087033094904,0.1928749979553743,0.099611702289373,0.3721455340012745,0.3908207839750978
228,0.1799430357370474,0.1798591685057033,0.1121769887011942,0.3783231248599686,0.384304223075234
229,0.1484423974676106,0.1285622280390639,0.1083408524981154,0.3555835407048184,0.3339174803562544
230,0.085214664942767,0.0715807523599942,0.0738281068063853,0.2773792088703986,0.2410903984901702
231,0.0288667763749444,0.0217258566490413,0.0249326596918595,0.1699893950106223,0.1227614760879753
232,0.0,0.0,0.0,0.0846851207495165,0.0243474897337011
233,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0
247,0.0694847909958262,0.0,0.0,0.0,0.0997360392997455
248,0.162423643541397,0.0418988325155624,0.0228177397793496,0.1551558928065175,0.2093917151155504
249,0.3241467267503313,0.1714180469259771,0.0541272626519479,0.2790847794771598,0.3576460651477329
250,0.4399383274286729,0.3252722905131664,0.0772224425828402,0.4039957705747977,0.4541434272846532
251,0.4638001241818941,0.3771064975711123,0.0869832058880482,0.478070436174227,0.4950837231453798
252,0.4151258719698717,0.2891124637246415,0.0682137054502519,0.4934053370227808,0.4778138458613346
253,0.3290653438599298,0.1752053456200702,0.0358128066906495,0.4322946654762005,0.3913017254524351
254,0.2048028294689237,0.0875656300360244,0.0122493471196601,0.313045492980606,0.264367657401901
255,0.1047197111652802,0.0199134855296348,0.0,0.1833574634350075,0.1264271617005219
256,0.0,0.0,0.0,0.0949240351360788,0.0252775150559589
257,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0
271,0.0109297660523301,0.0,0.0,0.0,0.1267154843902018
272,0.0328283360678262,0.013166414085559,0.0,0.0464020001390786,0.2503990259273413
273,0.0921060437289034,0.0562660783586357,0.0028566398626459,0.1042051987246727,0.4032119181724882
274,0.1564417284885119,0.1145156703491393,0.0123071977087483,0.1778273183949794,0.5086989102384145
275,0.2017143733758234,0.1543447578997366,0.0292666262511256,0.2316956785720945,0.5342979527312651
276,0.1996874460636799,0.1739363051966928,0.0382133992830347,0.2531581859765592,0.4983071088459169
277,0.1436238220392802,0.1709525051613671,0.0265432036174116,0.2408210482574068,0.4362147495801343
278,0.0707272355994914,0.1175926117629682,0.0061056863419006,0.1920905149694174,0.3178834202805818
279,0.0271589909610593,0.048901229334085,0.0,0.1156696244134367,0.1580692479915079
280,0.0,0.0,0.0,0.050454209417593,0.0250271659297955
281,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0
295,0.0673636471533961,0.0,0.0,0.0,0.0543661213324349
296,0.1235612489465906,0.0026065418405112,0.0,0.0109238435439828,0.1401334711583688
297,0.2207644775832817,0.0075706695438784,0.0,0.0355253173353091,0.2576828488955154
298,0.2702811958055978,0.0141372654761386,0.0,0.0739160646957413,0.3341879090407894
299,0.2493777387289824,0.0156922535719681,0.0,0.101734801834977,0.3441831157236508
300,0.1768663798411172,0.0131209189781319,0.0,0.1032764497145116,0.3030390253864956
301,0.1087366152297533,0.0091158429557423,0.0,0.0883591828702997,0.2510112455086599
302,0.0492341211531604,0.003497517239488,0.0,0.0677361028587493,0.1844301643601251
303,0.0054890803823457,0.0,0.0,0.035965047688488,0.0831843729484786
304,0.0,0.0,0.0,0.0132305361875581,0.0073528483381985
305,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0
319,0.077469727160629,0.0,0.0,0.0,0.0195472106980031
320,0.1494761986343829,0.0210022591589233,0.0234087905598175,0.0290619832922192,0.0675714507631768
321,0.2742069634668859,0.1103720156929098,0.0572700323231006,0.0722952166734061,0.1453862411816436
322,0.3499069857934602,0.203701879288406,0.0994939229596974,0.1366068148156244,0.196680456621242
323,0.3655636674908605,0.2342283486980982,0.1366661039399235,0.222878632745112,0.2359227317828362
324,0.3298986848821513,0.2597794099979078,0.1585130949577458,0.2599208090607633,0.2422248459305349
325,0.2511791822854951,0.2379042915406669,0.1668846703988703,0.2245438425432276,0.2044166064536826
326,0.1406915648344452,0.1500722664622601,0.1276482752831406,0.1808606480510258,0.1569961530240422
327,0.0573807742660325,0.0760397214589221,0.0548203124691934,0.1203335279848144,0.0906157688375506
328,0.0,0.0061635425008698,0.0,0.0572187717980226,0.0210286657745142
329,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0
343,0.0502334921437327,0.0,0.0,0.0012272655198909,0.1278325395311811
344,0.0884685866691226,0.1178707879337005,0.0131803903046992,0.141465491383951,0.2703010335264557
345,0.1839749693237123,0.2628475937779085,0.0725047775404698,0.2691690123914278,0.4410198762107059
346,0.2587538213054413,0.3884082991689062,0.123395384526594,0.4055740262648762,0.5492075100245667
347,0.3061328119863798,0.4612884223005149,0.1565451615904033,0.4995615050505355,0.5930406820120486
348,0.3049117827124172,0.4745613749658643,0.168236493374796,0.5409749710826209,0.5760400071215538
349,0.2534942740451487,0.4033646725720521,0.1414687919860892,0.5232585786743145,0.4997459239709068
350,0.1755160169187103,0.2847882576874926,0.0905963814066444,0.4469824902265926,0.3706534229899518
351,0.086777875373681,0.1536929806919909,0.0322065200381877,0.3096320236421263,0.2002217784316219
352,0.0,0.0153449720130696,0.0,0.1689244566208003,0.0317371068077714
353,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0
367,0.0651302742714021,0.0,0.0,0.0013068823334031,0.1252090985599607
368,0.1595719059661439,0.0859422542925864,0.0392106767762087,0.1566142139038916,0.2514222668668202
369,0.2767886916671612,0.2254388011379878,0.1346008748544959,0.2922543304664774,0.3918322905705646
370,0.3635134610851003,0.3784024239675477,0.2405445228363495,0.4226468519577625,0.4796795238777736
371,0.4008745420558007,0.5040250994654503,0.2974553437828842,0.4864801931154286,0.5130986132257092
372,0.3757110630983094,0.5386770746883948,0.2947736940688584,0.4922494584017321,0.4789067254081648
373,0.3029775196667013,0.4743366600936629,0.2449493312920461,0.4420620342067907,0.3890138683394601
374,0.1884284648683344,0.3492224996385291,0.1549099308777288,0.344471261601452,0.2738674276893204
375,0.0673600529292572,0.1865307576292474,0.0533516328226897,0.2120201864357262,0.1371670039668938
376,0.0,0.0444675313768295,0.0,0.0978736629335634,0.0118651584074859
377,0.0,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0
391,0.0206397055909005,0.0,0.0,0.0,0.0794345616766425
392,0.1230270008659347,0.0492028622732502,0.0363210046970631,0.0659102455512446,0.1864859104704717
393,0.2578018480830178,0.1211506927808263,0.0929688721297024,0.1453681846735313,0.3075741393484135
394,0.3462989778849557,0.1598019800874696,0.1422738552678202,0.2668916745750035,0.3962319267806337
395,0.3776196035404053,0.1589911990941332,0.178309027004659,0.3680317929527535,0.4382315060989963
396,0.3674669364573568,0.1095120778835269,0.1865412661246993,0.4180745669715071,0.4102290822526923
397,0.3128214758161602,0.0585746071087745,0.1633854459364532,0.4054065024910733,0.3319117537801037
398,0.1990259326912617,0.0505276730216699,0.1089879589227965,0.3347506156229861,0.2270902162050145
399,0.0768149008690805,0.0351276166949713,0.0378543216565732,0.224889605217775,0.1043233579265442
400,0.0,0.0241193530914367,0.0,0.1180642209917107,0.0173530428248042
401,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0
415,0.0081670732728508,0.0,0.0,0.0014633625898781,0.0556885460889075
416,0.0462575792080481,0.0827384525054989,0.0495380145152722,0.0581657741450849,0.1491516775844835
417,0.1398129273530631,0.249554461338998,0.1582202869936992,0.1451460165619111,0.268994333436598
418,0.2334655570351661,0.408233242241974,0.2769897975566949,0.2361558210327014,0.3681686585138443
419,0.2812915796637833,0.49452244484421,0.3364465021701377,0.2997300201512242,0.4220749811191004
420,0.3027452524611028,0.493671073325603,0.32493175703834,0.3115060932711602,0.4293424062043345
421,0.2864379760168041,0.4208163883370199,0.2750494900830096,0.2792132579928255,0.3778362461467452
422,0.2003391588073341,0.2919453282530879,0.1924141869117686,0.2137024010637918,0.2695426823010806
423,0.091926084746193,0.1292911509077715,0.0897612310180036,0.1236736494805751,0.1373608820630515
424,0.0,0.0102381197057494,0.0,0.0459201326817548,0.0359755543300191
425,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0
439,0.0166061167141454,0.0,0.0,0.0,0.076277087926943
440,0.0855108498636948,0.1464065857575578,0.1161465003585144,0.1011594379183952,0.1936254349880673
441,0.194776672619729,0.3161076593819718,0.2752710207287211,0.2220010133755152,0.3228111253748156
442,0.2795107559114339,0.4658676332456673,0.40746279524552,0.3535331327291718,0.4024472886593019
443,0.3107740784041412,0.5616118488788178,0.4811016148258611,0.4271841418668907,0.4340843027829878
444,0.2876213820490156,0.5857546903951871,0.4866761339636175,0.453091228006556,0.4100084148563261
445,0.2258967996837356,0.523246009732828,0.4225395750416715,0.4188108142001632,0.3242374819739128
446,0.1285830639702725,0.397960928282103,0.2952374481430568,0.3129175095759887,0.2138981334656263
447,0.0291315088267557,0.2306037200865027,0.1344553144675543,0.1859644945459087,0.0980613761924693
448,0.0,0.0961143842231946,0.0,0.0809495434735902,0.0157905569300611
449,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0
