set_technologies,set_capacity_types,set_location,set_time_steps_yearly,unit,value,reduced_cost,vbasis,rc_capex_equivalent,rc_capex_equivalent_input_units,rc_capex_equivalent_per_kw_eff
cement_kiln,power,RO,0,kilotonproduct / hour,0.6760166488002283,0.0,0.0,0.0,0.0,0.0
cement_kiln,power,SE,0,kilotonproduct / hour,0.25970178893949764,0.0,0.0,0.0,0.0,0.0
cement_kiln,power,SI,0,kilotonproduct / hour,0.0794201206538242,0.0,0.0,0.0,0.0,0.0
cement_kiln,power,SK,0,kilotonproduct / hour,0.26727380245776255,0.0,0.0,0.0,0.0,0.0
cement_kiln,power,UK,0,kilotonproduct / hour,0.7198173515981735,0.0,0.0,0.0,0.0,0.0
coal_to_cement_fuel,power,AT,0,gigawatt,0.0,0.0,0.0,846.8796703451694,846.8796703451694,846.8796703451694
coal_to_cement_fuel,power,BE,0,gigawatt,0.0,0.0,0.0,839.1290660243959,839.1290660243959,839.1290660243959
coal_to_cement_fuel,power,BG,0,gigawatt,0.0,0.0,0.0,850.2487313754655,850.2487313754655,850.2487313754655
coal_to_cement_fuel,power,CH,0,gigawatt,0.0,0.0,0.0,26.49334274281523,26.49334274281523,26.49334274281523
coal_to_cement_fuel,power,CZ,0,gigawatt,0.0,0.0,0.0,810.8292663108782,810.8292663108782,810.8292663108782
coal_to_cement_fuel,power,DE,0,gigawatt,0.0,0.0,0.0,758.7559569849327,758.7559569849327,758.7559569849327
coal_to_cement_fuel,power,DK,0,gigawatt,0.0,0.0,0.0,162.80705887918043,162.80705887918043,162.80705887918043
coal_to_cement_fuel,power,EE,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
coal_to_cement_fuel,power,EL,0,gigawatt,0.0,0.0,0.0,699.7371906074669,699.7371906074669,699.7371906074669
coal_to_cement_fuel,power,ES,0,gigawatt,0.0,0.0,0.0,1338.1453298069864,1338.1453298069864,1338.1453298069864
coal_to_cement_fuel,power,FI,0,gigawatt,0.0,0.0,0.0,1252.8383437250222,1252.8383437250222,1252.8383437250222
coal_to_cement_fuel,power,FR,0,gigawatt,0.0,0.0,0.0,1017.7615176999568,1017.7615176999568,1017.7615176999568
coal_to_cement_fuel,power,HR,0,gigawatt,0.0,0.0,0.0,768.8133264740098,768.8133264740098,768.8133264740098
coal_to_cement_fuel,power,HU,0,gigawatt,0.0,0.0,0.0,765.6701081906126,765.6701081906126,765.6701081906126
coal_to_cement_fuel,power,IE,0,gigawatt,0.0,0.0,0.0,383.97987063963285,383.97987063963285,383.97987063963285
coal_to_cement_fuel,power,IT,0,gigawatt,0.0,0.0,0.0,921.3131769450354,921.3131769450354,921.3131769450354
coal_to_cement_fuel,power,LT,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
coal_to_cement_fuel,power,LU,0,gigawatt,0.0,0.0,0.0,843.5725113264821,843.5725113264821,843.5725113264821
coal_to_cement_fuel,power,LV,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
coal_to_cement_fuel,power,NL,0,gigawatt,0.0,0.0,0.0,1363.7189189189187,1363.7189189189187,1363.7189189189187
coal_to_cement_fuel,power,NO,0,gigawatt,0.0,0.0,0.0,1307.8123571790886,1307.8123571790886,1307.8123571790886
coal_to_cement_fuel,power,PL,0,gigawatt,0.0,0.0,0.0,753.7656334605873,753.7656334605873,753.7656334605873
coal_to_cement_fuel,power,PT,0,gigawatt,0.0,0.0,0.0,1339.2008872173465,1339.2008872173465,1339.2008872173465
coal_to_cement_fuel,power,RO,0,gigawatt,0.0,0.0,0.0,854.8437780732345,854.8437780732345,854.8437780732345
coal_to_cement_fuel,power,SE,0,gigawatt,0.0,0.0,0.0,1246.671875172579,1246.671875172579,1246.671875172579
coal_to_cement_fuel,power,SI,0,gigawatt,0.0,0.0,0.0,846.6619040532223,846.6619040532223,846.6619040532223
coal_to_cement_fuel,power,SK,0,gigawatt,0.0,0.0,0.0,742.7850919633476,742.7850919633476,742.7850919633476
coal_to_cement_fuel,power,UK,0,gigawatt,0.0,0.0,0.0,1055.9738918981664,1055.9738918981664,1055.9738918981664
diesel_ICE_ship,power,AT,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,BE,0,gigawatt,0.0,0.0,0.0,460.0,460.0,1017.5757575757577
diesel_ICE_ship,power,BG,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,CH,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,CZ,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,DE,0,gigawatt,0.0,0.0,0.0,611.4709798093595,611.4709798093595,1352.647925032826
diesel_ICE_ship,power,DK,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,EE,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,EL,0,gigawatt,0.0,0.0,0.0,460.0,460.0,1017.5757575757577
diesel_ICE_ship,power,ES,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
diesel_ICE_ship,power,FI,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,FR,0,gigawatt,0.0,0.0,0.0,460.0,460.0,1017.5757575757577
diesel_ICE_ship,power,HR,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
diesel_ICE_ship,power,HU,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,IE,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,IT,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
diesel_ICE_ship,power,LT,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,LU,0,gigawatt,0.0,0.0,0.0,460.0,460.0,1017.5757575757577
diesel_ICE_ship,power,LV,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
diesel_ICE_ship,power,NL,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,NO,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,PL,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
diesel_ICE_ship,power,PT,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,RO,0,gigawatt,0.0,0.0,0.0,460.0,460.0,1017.5757575757577
diesel_ICE_ship,power,SE,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,SI,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
diesel_ICE_ship,power,SK,0,gigawatt,0.0,0.0,0.0,460.0,460.0,1017.5757575757577
diesel_ICE_ship,power,UK,0,gigawatt,0.0,0.0,0.0,636.7831868091527,636.7831868091527,1408.6415950626713
district_heating_grid,power,AT,0,gigawatt,0.9536565508029651,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,BE,0,gigawatt,2.3557088681216514,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,BG,0,gigawatt,0.9886050987229689,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,CH,0,gigawatt,0.27693750887045887,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,CZ,0,gigawatt,1.654623542270903,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,DE,0,gigawatt,10.77291474928349,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,DK,0,gigawatt,0.0,0.0,0.0,482.7102057996699,482.7102057996699,1299.6025139922667
district_heating_grid,power,EE,0,gigawatt,0.018330555636428214,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,EL,0,gigawatt,5.091789648627322,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,ES,0,gigawatt,9.905076854301443,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,FI,0,gigawatt,0.0,0.0,0.0,482.7102057996699,482.7102057996699,1356.1864499846336
district_heating_grid,power,FR,0,gigawatt,5.375774256495151,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,HR,0,gigawatt,1.0968503673545276,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,HU,0,gigawatt,0.6153616001536473,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,IE,0,gigawatt,1.5490183238946789,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,IT,0,gigawatt,5.723658101947253,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,LT,0,gigawatt,0.0,0.0,0.0,33.50146974097419,33.50146974097419,94.47754886832561
district_heating_grid,power,LU,0,gigawatt,0.19796848869886194,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,LV,0,gigawatt,0.0,0.0,0.0,109.75839016757385,109.75839016757385,330.4466675689705
district_heating_grid,power,NL,0,gigawatt,0.0885405176485099,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,NO,0,gigawatt,0.2641596901977464,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,PL,0,gigawatt,2.7125781863167324,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,PT,0,gigawatt,1.9195904707652058,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,RO,0,gigawatt,4.030066030114015,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,SE,0,gigawatt,0.23726369037589223,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,SI,0,gigawatt,0.22842295420238526,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,SK,0,gigawatt,1.4236157458689565,0.0,0.0,0.0,0.0,0.0
district_heating_grid,power,UK,0,gigawatt,2.6575858459020862,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,AT,0,gigawatt,0.0,0.0,0.0,97.3356822428014,97.3356822428014,274.7863874106496
electrode_boiler,power,BE,0,gigawatt,0.0,0.0,0.0,197.35582845414248,197.35582845414248,576.0069639324201
electrode_boiler,power,BG,0,gigawatt,0.0,0.0,0.0,213.61098693588536,213.61098693588536,696.0048432476949
electrode_boiler,power,CH,0,gigawatt,0.0,0.0,0.0,137.37357564483148,137.37357564483148,408.23516186320745
electrode_boiler,power,CZ,0,gigawatt,0.0,0.0,0.0,224.1399969245575,224.1399969245575,682.539869597193
electrode_boiler,power,DE,0,gigawatt,0.0,0.0,0.0,98.6431049452683,98.6431049452683,309.0150260224654
electrode_boiler,power,DK,0,gigawatt,0.0010254181930872603,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,EE,0,gigawatt,0.02043975189132425,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,EL,0,gigawatt,0.0,0.0,0.0,136.2140050337955,136.2140050337955,564.5555227047962
electrode_boiler,power,ES,0,gigawatt,0.031763929899402465,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,FI,0,gigawatt,0.15173574515377303,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,FR,0,gigawatt,0.0015563986973054058,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,HR,0,gigawatt,0.0,0.0,0.0,434.7901741576243,434.7901741576243,1148.65470678026
electrode_boiler,power,HU,0,gigawatt,0.1470018806257516,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,IE,0,gigawatt,0.09219124761400406,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,IT,0,gigawatt,0.0,0.0,0.0,88.54305125496546,88.54305125496546,286.15701393832404
electrode_boiler,power,LT,0,gigawatt,0.0,0.0,0.0,75.91985225612297,75.91985225612297,214.10169783778994
electrode_boiler,power,LU,0,gigawatt,0.0,0.0,0.0,181.29213098930202,181.29213098930202,563.4977446696076
electrode_boiler,power,LV,0,gigawatt,0.0010017262684324766,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,NL,0,gigawatt,0.32189206060907943,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,NO,0,gigawatt,0.000352332768392106,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,PL,0,gigawatt,0.0,0.0,0.0,86.43503392571739,86.43503392571739,260.11045955221005
electrode_boiler,power,PT,0,gigawatt,0.031512611562679746,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,RO,0,gigawatt,0.0,0.0,0.0,74.18843460668404,74.18843460668404,243.98298172862425
electrode_boiler,power,SE,0,gigawatt,0.00048444865806904355,0.0,0.0,0.0,0.0,0.0
electrode_boiler,power,SI,0,gigawatt,0.0,0.0,0.0,372.39977464910874,372.39977464910874,1095.0162413115652
electrode_boiler,power,SK,0,gigawatt,0.0,0.0,0.0,176.5671496821617,176.5671496821617,569.2068877428896
electrode_boiler,power,UK,0,gigawatt,0.0004917228272412641,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,AT,0,gigawatt,0.0,0.0,0.0,86.07252250718847,86.07252250718847,109.25893069296642
electrode_boiler_DH,power,BE,0,gigawatt,0.0,0.0,0.0,178.0899111809653,178.0899111809653,199.64525666573135
electrode_boiler_DH,power,BG,0,gigawatt,0.0,0.0,0.0,179.41784531351104,179.41784531351104,241.32254455799736
electrode_boiler_DH,power,CH,0,gigawatt,0.0,0.0,0.0,114.07359907587852,114.07359907587852,130.82706161953857
electrode_boiler_DH,power,CZ,0,gigawatt,0.0,0.0,0.0,222.5290806685017,222.5290806685017,288.71247803626756
electrode_boiler_DH,power,DE,0,gigawatt,0.0,0.0,0.0,51.25652172983297,51.25652172983297,60.32940599929705
electrode_boiler_DH,power,DK,0,gigawatt,0.0,0.0,0.0,20.06835766813043,20.06835766813043,26.178383820011078
electrode_boiler_DH,power,EE,0,gigawatt,0.0003064157039950192,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,EL,0,gigawatt,0.0,0.0,0.0,74.3411224320854,74.3411224320854,89.41944038149283
electrode_boiler_DH,power,ES,0,gigawatt,0.0,0.0,0.0,52.91062412638581,52.91062412638581,57.15151273371962
electrode_boiler_DH,power,FI,0,gigawatt,0.0,0.0,0.0,31.94591754524714,31.94591754524714,40.76128075626034
electrode_boiler_DH,power,FR,0,gigawatt,0.0,0.0,0.0,19.394031861226892,19.394031861226892,23.709996082456918
electrode_boiler_DH,power,HR,0,gigawatt,0.0,0.0,0.0,359.56757361179405,359.56757361179405,492.0550715561688
electrode_boiler_DH,power,HU,0,gigawatt,0.02811370321800776,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,IE,0,gigawatt,0.007385431767949534,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,IT,0,gigawatt,0.0,0.0,0.0,26.473426662366023,26.473426662366023,30.52744008767671
electrode_boiler_DH,power,LT,0,gigawatt,0.0,0.0,0.0,13.071414127907644,13.071414127907644,16.112278763989792
electrode_boiler_DH,power,LU,0,gigawatt,0.0,0.0,0.0,185.20834534823916,185.20834534823916,280.25215784624396
electrode_boiler_DH,power,LV,0,gigawatt,0.0,0.0,0.0,16.421954796726652,16.421954796726652,20.449846822235802
electrode_boiler_DH,power,NL,0,gigawatt,0.0176187052527492,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,NO,0,gigawatt,0.0,0.0,0.0,57.58265348012293,57.58265348012293,79.72790272448798
electrode_boiler_DH,power,PL,0,gigawatt,0.0,0.0,0.0,81.34337339311719,81.34337339311719,108.01422700056187
electrode_boiler_DH,power,PT,0,gigawatt,0.01170563444349543,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,RO,0,gigawatt,0.0,0.0,0.0,48.722311839388965,48.722311839388965,78.62617398686994
electrode_boiler_DH,power,SE,0,gigawatt,0.007624211668228265,0.0,0.0,0.0,0.0,0.0
electrode_boiler_DH,power,SI,0,gigawatt,0.0,0.0,0.0,359.56757361179405,359.56757361179405,686.5842403846198
electrode_boiler_DH,power,SK,0,gigawatt,0.0,0.0,0.0,173.23186511352634,173.23186511352634,258.3301070496266
electrode_boiler_DH,power,UK,0,gigawatt,0.0021674339032105036,0.0,0.0,0.0,0.0,0.0
electrolysis,power,AT,0,gigawatt,8.61517365440137,0.0,0.0,0.0,0.0,0.0
electrolysis,power,BE,0,gigawatt,5.891581007862044,0.0,0.0,0.0,0.0,0.0
electrolysis,power,BG,0,gigawatt,5.182367961032463,0.0,0.0,0.0,0.0,0.0
electrolysis,power,CH,0,gigawatt,0.0,0.0,0.0,15.105247541607696,15.105247541607696,15.105247541607696
electrolysis,power,CZ,0,gigawatt,0.7020503617408722,0.0,0.0,0.0,0.0,0.0
electrolysis,power,DE,0,gigawatt,3.5382573590043376,0.0,0.0,0.0,0.0,0.0
electrolysis,power,DK,0,gigawatt,2.034087173777204,0.0,0.0,0.0,0.0,0.0
electrolysis,power,EE,0,gigawatt,0.9713465885955812,0.0,0.0,0.0,0.0,0.0
electrolysis,power,EL,0,gigawatt,11.914139077643815,0.0,0.0,0.0,0.0,0.0
electrolysis,power,ES,0,gigawatt,64.52576863233523,0.0,0.0,0.0,0.0,0.0
electrolysis,power,FI,0,gigawatt,0.0,0.0,0.0,82.78373665638742,82.78373665638742,82.78373665638742
electrolysis,power,FR,0,gigawatt,29.679816570543462,0.0,0.0,0.0,0.0,0.0
electrolysis,power,HR,0,gigawatt,3.8768434369667064,0.0,0.0,0.0,0.0,0.0
electrolysis,power,HU,0,gigawatt,1.2327089110597877,0.0,0.0,0.0,0.0,0.0
electrolysis,power,IE,0,gigawatt,3.310616384209759,0.0,0.0,0.0,0.0,0.0
electrolysis,power,IT,0,gigawatt,106.71833903409042,0.0,0.0,0.0,0.0,0.0
electrolysis,power,LT,0,gigawatt,0.24531730433487778,0.0,0.0,0.0,0.0,0.0
electrolysis,power,LU,0,gigawatt,0.0,0.0,0.0,19.202196303882943,19.202196303882943,19.202196303882943
electrolysis,power,LV,0,gigawatt,0.42349142911264126,0.0,0.0,0.0,0.0,0.0
electrolysis,power,NL,0,gigawatt,3.5923958032877112,0.0,0.0,0.0,0.0,0.0
electrolysis,power,NO,0,gigawatt,1.6286771267843179,0.0,0.0,0.0,0.0,0.0
electrolysis,power,PL,0,gigawatt,1.583331980404616,0.0,0.0,0.0,0.0,0.0
electrolysis,power,PT,0,gigawatt,4.028984228129618,0.0,0.0,0.0,0.0,0.0
electrolysis,power,RO,0,gigawatt,7.0964706299269364,0.0,0.0,0.0,0.0,0.0
electrolysis,power,SE,0,gigawatt,7.164335984581388,0.0,0.0,0.0,0.0,0.0
electrolysis,power,SI,0,gigawatt,0.0,0.0,0.0,1.6827211543734393,1.6827211543734393,1.6827211543734393
electrolysis,power,SK,0,gigawatt,0.139808232616763,0.0,0.0,0.0,0.0,0.0
electrolysis,power,UK,0,gigawatt,11.75284124921135,0.0,0.0,0.0,0.0,0.0
fischer_tropsch,power,AT,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,BE,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,BG,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,CH,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,CZ,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,DE,0,gigawatt,0.0,0.0,0.0,1317.8142170016968,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,DK,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,EE,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,EL,0,gigawatt,0.0,0.0,0.0,1317.8142170016968,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,ES,0,gigawatt,0.0,0.0,0.0,1305.1029084082081,1305.1029084082081,1305.1029084082081
fischer_tropsch,power,FI,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,FR,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,HR,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,HU,0,gigawatt,0.0,0.0,0.0,1303.5896526835145,1303.5896526835145,1303.5896526835145
fischer_tropsch,power,IE,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,IT,0,gigawatt,0.0,0.0,0.0,1317.8142170016968,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,LT,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,LU,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,LV,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,NL,0,gigawatt,0.0,0.0,0.0,953.9852613346571,953.9852613346571,953.9852613346571
fischer_tropsch,power,NO,0,gigawatt,0.0,0.0,0.0,1317.8142170016968,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,PL,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,PT,0,gigawatt,0.0,0.0,0.0,1317.8142170016968,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,RO,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,SE,0,gigawatt,0.0,0.0,0.0,1317.8142170016968,1317.8142170016968,1317.8142170016968
fischer_tropsch,power,SI,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,SK,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fischer_tropsch,power,UK,0,gigawatt,0.0,0.0,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13
fuel_cell,power,AT,0,gigawatt,0.0,0.0,0.0,1205.1983199080696,1205.1983199080696,1205.1983199080696
fuel_cell,power,BE,0,gigawatt,0.0,0.0,0.0,1574.5873687013147,1574.5873687013147,1574.5873687013147
fuel_cell,power,BG,0,gigawatt,0.0,0.0,0.0,1617.9399866029294,1617.9399866029294,1617.9399866029294
fuel_cell,power,CH,0,gigawatt,0.0,0.0,0.0,1111.785197012247,1111.785197012247,1111.785197012247
fuel_cell,power,CZ,0,gigawatt,0.0,0.0,0.0,1708.1099438228034,1708.1099438228034,1708.1099438228034
fuel_cell,power,DE,0,gigawatt,0.0,0.0,0.0,1302.0989492038193,1302.0989492038193,1302.0989492038193
fuel_cell,power,DK,0,gigawatt,0.0,0.0,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,-2.2737367544323206e-13
fuel_cell,power,EE,0,gigawatt,0.0,0.0,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,-2.2737367544323206e-13
fuel_cell,power,EL,0,gigawatt,0.0,0.0,0.0,1076.7831608382448,1076.7831608382448,1076.7831608382448
fuel_cell,power,ES,0,gigawatt,0.0,0.0,0.0,539.8489618167318,539.8489618167318,539.8489618167318
fuel_cell,power,FI,0,gigawatt,0.0,0.0,0.0,1374.098065039661,1374.098065039661,1374.098065039661
fuel_cell,power,FR,0,gigawatt,0.0,0.0,0.0,2081.386748196283,2081.386748196283,2081.386748196283
fuel_cell,power,HR,0,gigawatt,0.0,0.0,0.0,1595.5922450391724,1595.5922450391724,1595.5922450391724
fuel_cell,power,HU,0,gigawatt,0.0,0.0,0.0,1827.2077695162466,1827.2077695162466,1827.2077695162466
fuel_cell,power,IE,0,gigawatt,0.0,0.0,0.0,2193.093516853225,2193.093516853225,2193.093516853225
fuel_cell,power,IT,0,gigawatt,0.0,0.0,0.0,981.9269633842976,981.9269633842976,981.9269633842976
fuel_cell,power,LT,0,gigawatt,0.0,0.0,0.0,1925.3335246509305,1925.3335246509305,1925.3335246509305
fuel_cell,power,LU,0,gigawatt,0.0,0.0,0.0,1710.8892003598107,1710.8892003598107,1710.8892003598107
fuel_cell,power,LV,0,gigawatt,0.0,0.0,0.0,2093.2206546297866,2093.2206546297866,2093.2206546297866
fuel_cell,power,NL,0,gigawatt,0.0,0.0,0.0,1784.3452242369744,1784.3452242369744,1784.3452242369744
fuel_cell,power,NO,0,gigawatt,0.0,0.0,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,-2.2737367544323206e-13
fuel_cell,power,PL,0,gigawatt,0.0,0.0,0.0,1301.1877822053445,1301.1877822053445,1301.1877822053445
fuel_cell,power,PT,0,gigawatt,0.0,0.0,0.0,1012.838224855055,1012.838224855055,1012.838224855055
fuel_cell,power,RO,0,gigawatt,0.0,0.0,0.0,1714.2257256944179,1714.2257256944179,1714.2257256944179
fuel_cell,power,SE,0,gigawatt,0.0,0.0,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,-2.2737367544323206e-13
fuel_cell,power,SI,0,gigawatt,0.0,0.0,0.0,1548.1848669797719,1548.1848669797719,1548.1848669797719
fuel_cell,power,SK,0,gigawatt,0.0,0.0,0.0,1829.0932845983461,1829.0932845983461,1829.0932845983461
fuel_cell,power,UK,0,gigawatt,0.0,0.0,0.0,1875.2193035088371,1875.2193035088371,1875.2193035088371
gasification,power,AT,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,BE,0,gigawatt,0.0,0.0,0.0,1865.7320235094426,1865.7320235094426,1865.7320235094426
gasification,power,BG,0,gigawatt,0.0,0.0,0.0,1865.7320235094426,1865.7320235094426,1865.7320235094426
gasification,power,CH,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,CZ,0,gigawatt,0.0,0.0,0.0,1865.7320235094426,1865.7320235094426,1865.7320235094426
gasification,power,DE,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,DK,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,EE,0,gigawatt,0.0,0.0,0.0,1030.1654926806987,1030.1654926806987,1030.1654926806987
gasification,power,EL,0,gigawatt,0.0,0.0,0.0,668.1514607830919,668.1514607830919,668.1514607830919
gasification,power,ES,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,FI,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,FR,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,HR,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,HU,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,IE,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
gasification,power,IT,0,gigawatt,0.0,0.0,0.0,1865.7320235094426,1865.7320235094426,1865.7320235094426
gasification,power,LT,0,gigawatt,0.0,0.0,0.0,0.0,0.0,0.0
