time,CH,DE,AT
0,0.055282108487541545,0.22633257982455718,0.13807537037207396
1,0.0578195062781212,0.2397726864844429,0.13512384193210775
2,0.058831747547007596,0.25312756840637946,0.12992284790636485
3,0.0541287148266848,0.25167366555983073,0.12949226482122939
4,0.05074804688597505,0.25262293562061106,0.1237308564226542
5,0.0504859081007042,0.24620061501758123,0.11969902488435855
6,0.0527207440217517,0.2401686633878492,0.1222447686458501
7,0.0503930081164158,0.24201957489263845,0.12406474515574631
8,0.043606743293363254,0.2447396091639018,0.1277594264540729
9,0.0387205287099291,0.2339495090378627,0.12103247245846495
10,0.036608356437017806,0.20059529979969545,0.10115942307889414
11,0.03364493195681935,0.21167596020772905,0.1038962309930355
12,0.036106365582856,0.2075927876162243,0.09893585744943789
13,0.038214354252712704,0.19729695744942372,0.0969270839922083
14,0.0395697138294072,0.20248603156904554,0.1038592004202842
15,0.04749980690821435,0.20926158790219773,0.109328955449793
16,0.0506195365049765,0.21754389959069295,0.10791764137653384
17,0.05226689541806705,0.22377127255081286,0.11537736829724629
18,0.0559015201333476,0.2239723743165776,0.1271652904737529
19,0.05645435051360605,0.22388706707774603,0.13413592891102544
20,0.06021742716380755,0.2371890349796002,0.1381007640069114
21,0.065287237057903,0.23965613528397445,0.14062266210992647
22,0.06232443533268455,0.2163991700364741,0.12661061245919605
23,0.056715001436219395,0.22154590751731876,0.1322049412115843
24,0.0512620493081883,0.17214404729835947,0.13009686035905849
25,0.050920428155381,0.16249309220239788,0.12760973008988585
26,0.04658380761868815,0.15920909984595105,0.1222569112458381
27,0.045007322204675654,0.1562158790229134,0.11639458617734465
28,0.04094296315933495,0.16273306849986152,0.11379982960533006
29,0.0437861493129732,0.16406109285231174,0.1080805781696823
30,0.0408149249756775,0.14980732114072584,0.09204550010201175
31,0.0386511567608136,0.13274608135227112,0.08662460145915354
32,0.038083997154863505,0.13920577469333434,0.09557538344701405
33,0.0425011080287675,0.14190122986477577,0.1073775415244957
34,0.03835256671705725,0.12640231143016434,0.09488088658361
35,0.0479207922960182,0.13617728843485877,0.11299013190799065
36,0.054396310855035546,0.14884320624323785,0.13022019180494604
37,0.06334967132329085,0.15438043642995086,0.13237122420745517
38,0.0668447140588698,0.1581822832715877,0.13248718200185405
39,0.06600401141153706,0.15969419876518304,0.127743948973371
40,0.0640155224376611,0.16457016410954795,0.1242404642261038
41,0.06517536256747711,0.16810688881346095,0.1162637477753623
42,0.06294102201677795,0.17973492091022475,0.1210880718284088
43,0.0597457641374433,0.1923278811786464,0.13112835551700425
44,0.0556524017756918,0.19121295560454188,0.1361862022068051
45,0.05357848680687595,0.18721285682349095,0.1370051367552118
46,0.049204116304613105,0.17830108596498473,0.13007498521496855
47,0.0525320716981455,0.1773633023704973,0.1268150596663899
48,0.0269853256136222,0.12100555212276881,0.06913675946926046
49,0.0249545809410446,0.12004137159334205,0.06735275311823175
50,0.02455696966587025,0.1158654383276746,0.06706196540919805
51,0.0229555942338431,0.11514741386219354,0.06457435590421626
52,0.0241163034628707,0.112672919504874,0.06089414365355625
53,0.0234282510438933,0.10813026240235604,0.0558729920880476
54,0.02230699430511955,0.09640173182110401,0.046033923951636746
55,0.017801298845515498,0.08346512947485571,0.0463407008180023
56,0.018623748620981352,0.0840573548914644,0.0471111392447007
57,0.0227427193755648,0.09007823365970155,0.0539993677898168
58,0.02042595832230265,0.0828392343857482,0.04497531657352335
59,0.02472245012189555,0.09190775162255925,0.0603030578740239
60,0.028379321835208103,0.10233013768525309,0.06970484981288215
61,0.0312523183163095,0.10498420832967685,0.06707657377153445
62,0.032066822265568604,0.10455047193378289,0.0710767265585515
63,0.0324390757901373,0.10069453771058201,0.0719947684799605
64,0.0315601329053772,0.09769875476413495,0.06600831105767385
65,0.03129975017576215,0.09352468830938235,0.0638443469291037
66,0.03095097410919545,0.09557075294675746,0.06830334261614475
67,0.030992458863304297,0.1107357569705586,0.0705827835443445
68,0.0280737835203076,0.114092236259388,0.0698328268399748
69,0.027865259728338497,0.1171814037597347,0.06965960777090835
70,0.02908158191380955,0.12618915464349045,0.06637617493172035
71,0.0293270291034573,0.12496603353756194,0.0690192111471447
72,0.0369127843499733,0.1659881357265411,0.0792350700824057
73,0.0377036623573578,0.168375555714721,0.0709505130837246
74,0.0348855337524017,0.1700183267340506,0.0726783309724392
75,0.0347240828475293,0.1658963553907063,0.0700804870352143
76,0.0350133883077608,0.168356056116619,0.0679944888422972
77,0.0349219310890161,0.1646037610603322,0.0696074278240368
78,0.0375765474941041,0.1593073175561898,0.0678645939575939
79,0.0352829777677835,0.1589322280628903,0.0590746925161726
80,0.0341086678042208,0.1492860070325188,0.0593249006457831
81,0.0323742683606235,0.152607855724949,0.0655266255574786
82,0.0273875609023564,0.1354346002074115,0.0683272076109633
83,0.0325267367113401,0.1580109295668222,0.0791177281031588
84,0.0315224273001164,0.1565011752164514,0.0856869375423396
85,0.0330576073396392,0.1484056903553053,0.0850651623886483
86,0.036464524431839,0.1522025729410764,0.0831144010696217
87,0.0394120167193887,0.162132072852232,0.0803639786792494
88,0.0392960109371416,0.1682612876762066,0.0784740987984609
89,0.0358070757466396,0.1695053394693071,0.0834251071063624
90,0.0372049611706608,0.1880387103684523,0.0873593266000435
91,0.0379850260749497,0.1849518879753472,0.083394369766302
92,0.0406099406303176,0.1871861326861743,0.0803192159901696
93,0.0422419722086095,0.1772854201524594,0.0836654101904914
94,0.0393800226644648,0.1765207854542292,0.0796037249850056
95,0.0367296784940966,0.1716154918197082,0.0800883800810961
