set_technologies,set_capacity_types,set_location,set_time_steps_yearly,unit,value,capacity,capacity_ceiling,vbasis,rc_capex_equivalent,rc_capex_equivalent_input_units
biomethane_conversion,power,BE,0,gigawatt,1.0034339159135592,1.0044339159135591,inf,0.0,0.0,0.0
biomethane_conversion,power,BG,0,gigawatt,0.09694590156012173,0.09794590156012173,inf,0.0,0.0,0.0
biomethane_conversion,power,CH,0,gigawatt,0.1145010237244736,0.1155010237244736,inf,0.0,0.0,0.0
biomethane_conversion,power,CZ,0,gigawatt,0.7387960199454592,0.7397960199454592,inf,0.0,0.0,0.0
biomethane_conversion,power,DE,0,gigawatt,2.01756187630803,2.0185618763080297,inf,0.0,0.0,0.0
biomethane_conversion,power,DK,0,gigawatt,0.7529567841038817,0.7539567841038817,inf,0.0,0.0,0.0
biomethane_conversion,power,EE,0,gigawatt,0.14277801785974756,0.14377801785974756,inf,0.0,0.0,0.0
biomethane_conversion,power,EL,0,gigawatt,0.1436151844645802,0.1446151844645802,inf,0.0,0.0,0.0
biomethane_conversion,power,ES,0,gigawatt,1.9293110557109348,1.9303110557109346,inf,0.0,0.0,0.0
biomethane_conversion,power,FI,0,gigawatt,0.1384468873176687,0.1394468873176687,inf,0.0,0.0,0.0
biomethane_conversion,power,FR,0,gigawatt,4.462958454605846,4.463958454605846,inf,0.0,0.0,0.0
biomethane_conversion,power,HR,0,gigawatt,0.05608815660356414,0.057088156603564144,inf,0.0,0.0,0.0
biomethane_conversion,power,HU,0,gigawatt,1.105960532909215,1.106960532909215,inf,0.0,0.0,0.0
biomethane_conversion,power,IE,0,gigawatt,0.316058842703577,0.317058842703577,inf,0.0,0.0,0.0
biomethane_conversion,power,IT,0,gigawatt,2.002078215475964,2.003078215475964,inf,0.0,0.0,0.0
biomethane_conversion,power,LT,0,gigawatt,0.29078835496654615,0.29178835496654615,inf,0.0,0.0,0.0
biomethane_conversion,power,LU,0,gigawatt,0.025292317450532675,0.026292317450532676,inf,0.0,0.0,0.0
biomethane_conversion,power,LV,0,gigawatt,0.14544635469304917,0.14644635469304917,inf,0.0,0.0,0.0
biomethane_conversion,power,NL,0,gigawatt,0.851795615006659,0.852795615006659,inf,0.0,0.0,0.0
biomethane_conversion,power,NO,0,gigawatt,0.10205002318937087,0.10305002318937087,inf,0.0,0.0,0.0
biomethane_conversion,power,PL,0,gigawatt,1.6527195842497462,1.653719584249746,inf,0.0,0.0,0.0
biomethane_conversion,power,PT,0,gigawatt,0.42165982112664896,0.42265982112664896,inf,0.0,0.0,0.0
biomethane_conversion,power,RO,0,gigawatt,0.36433745411434554,0.36533745411434554,inf,0.0,0.0,0.0
biomethane_conversion,power,SE,0,gigawatt,0.3435007950223553,0.3445007950223553,inf,0.0,0.0,0.0
biomethane_conversion,power,SI,0,gigawatt,0.026332672554382288,0.02733267255438229,inf,0.0,0.0,0.0
biomethane_conversion,power,SK,0,gigawatt,0.21333158004502792,0.21433158004502792,inf,0.0,0.0,0.0
biomethane_conversion,power,UK,0,gigawatt,2.798029644494388,2.799029644494388,inf,0.0,0.0,0.0
carbon_storage,power,AT,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-4423.324731440629,-4423.324731440629
carbon_storage,power,BE,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-2745.9557705509683,-2745.9557705509683
carbon_storage,power,BG,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-4020.6000323221224,-4020.6000323221224
carbon_storage,power,CH,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-4310.5527237363385,-4310.5527237363385
carbon_storage,power,CZ,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-3961.800310818967,-3961.800310818967
carbon_storage,power,DE,0,kilotCO2eq / hour,2.1419493395111813,2.142949339511181,2.142949339511181,0.0,0.0,0.0
carbon_storage,power,DK,0,kilotCO2eq / hour,0.8261859492044535,1.0544964514875586,1.0544964514875586,0.0,0.0,0.0
carbon_storage,power,EE,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-2449.4186175558516,-2449.4186175558516
carbon_storage,power,EL,0,kilotCO2eq / hour,0.0,0.0083333333333332,0.0,0.0,-4927.458318320046,-4927.458318320046
carbon_storage,power,ES,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-5127.671371703966,-5127.671371703966
carbon_storage,power,FI,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-914.655968156644,-914.655968156644
carbon_storage,power,FR,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-3303.3889773774563,-3303.3889773774563
carbon_storage,power,HR,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-5023.793312276514,-5023.793312276514
carbon_storage,power,HU,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-4299.103024825327,-4299.103024825327
carbon_storage,power,IE,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-2160.1240882549164,-2160.1240882549164
carbon_storage,power,IT,0,kilotCO2eq / hour,2.0322102771660537,2.0350641584445923,2.0350641584445923,0.0,0.0,0.0
carbon_storage,power,LT,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-2525.5319624795993,-2525.5319624795993
carbon_storage,power,LU,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-3045.626143011242,-3045.626143011242
carbon_storage,power,LV,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-2905.2596772231964,-2905.2596772231964
carbon_storage,power,NL,0,kilotCO2eq / hour,7.301391500456266,7.586779628310148,7.586779628310148,0.0,0.0,0.0
carbon_storage,power,NO,0,kilotCO2eq / hour,18.842768526886434,19.014001403598762,70.72214717433602,0.0,0.0,0.0
carbon_storage,power,PL,0,kilotCO2eq / hour,2.0130435829117332,2.014043582911733,2.014043582911733,0.0,0.0,0.0
carbon_storage,power,PT,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-5935.107963656269,-5935.107963656269
carbon_storage,power,RO,0,kilotCO2eq / hour,4.755745332312151,4.756745332312152,4.756745332312152,0.0,0.0,0.0
carbon_storage,power,SE,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-542.2483706369186,-542.2483706369186
carbon_storage,power,SI,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-4825.882992967072,-4825.882992967072
carbon_storage,power,SK,0,kilotCO2eq / hour,0.0,0.0,0.0,0.0,-3942.935077238062,-3942.935077238062
carbon_storage,power,UK,0,kilotCO2eq / hour,21.84417561034247,22.825910770159823,22.825910770159823,0.0,0.0,0.0
cement_kiln,power,AT,0,kilotonproduct / hour,0.3357076000742009,0.3367076000742009,inf,0.0,0.0,0.0
cement_kiln,power,BE,0,kilotonproduct / hour,0.4415370337100457,0.4425370337100457,inf,0.0,0.0,0.0
cement_kiln,power,BG,0,kilotonproduct / hour,0.19555256432990864,0.19655256432990864,inf,0.0,0.0,0.0
cement_kiln,power,CH,0,kilotonproduct / hour,0.3330182648401826,0.3340182648401826,inf,0.0,0.0,0.0
cement_kiln,power,CZ,0,kilotonproduct / hour,0.34014804235502283,0.34114804235502283,inf,0.0,0.0,0.0
cement_kiln,power,DE,0,kilotonproduct / hour,2.5139483846267123,2.514948384626712,inf,0.0,0.0,0.0
cement_kiln,power,DK,0,kilotonproduct / hour,0.2735623339155252,0.2745623339155252,inf,0.0,0.0,0.0
cement_kiln,power,EE,0,kilotonproduct / hour,0.061585317386986305,0.0625853173869863,inf,0.0,0.0,0.0
cement_kiln,power,EL,0,kilotonproduct / hour,0.7170501594303654,0.7180501594303654,inf,0.0,0.0,0.0
cement_kiln,power,ES,0,kilotonproduct / hour,1.853253163687215,1.8542531636872148,inf,0.0,0.0,0.0
cement_kiln,power,FI,0,kilotonproduct / hour,0.10917353303881278,0.11017353303881278,inf,0.0,0.0,0.0
cement_kiln,power,FR,0,kilotonproduct / hour,1.2647015711259133,1.2657015711259132,inf,0.0,0.0,0.0
cement_kiln,power,HR,0,kilotonproduct / hour,0.2421364118550228,0.2431364118550228,inf,0.0,0.0,0.0
cement_kiln,power,HU,0,kilotonproduct / hour,0.16369677051940637,0.16469677051940637,inf,0.0,0.0,0.0
cement_kiln,power,IE,0,kilotonproduct / hour,0.3535178717579908,0.3545178717579908,inf,0.0,0.0,0.0
cement_kiln,power,IT,0,kilotonproduct / hour,1.4916717498926944,1.4926717498926942,inf,0.0,0.0,0.0
cement_kiln,power,LT,0,kilotonproduct / hour,0.1025084415981735,0.1035084415981735,inf,0.0,0.0,0.0
cement_kiln,power,LU,0,kilotonproduct / hour,0.0750712499086758,0.0760712499086758,inf,0.0,0.0,0.0
cement_kiln,power,LV,0,kilotonproduct / hour,0.08556327102739725,0.08656327102739725,inf,0.0,0.0,0.0
cement_kiln,power,NL,0,kilotonproduct / hour,0.0,0.001,inf,0.0,0.001,0.001
cement_kiln,power,NO,0,kilotonproduct / hour,0.14123744292237445,0.14223744292237445,inf,0.0,0.0,0.0
cement_kiln,power,PL,0,kilotonproduct / hour,1.2974260901643837,1.2984260901643836,inf,0.0,0.0,0.0
cement_kiln,power,PT,0,kilotonproduct / hour,0.5122842721920091,0.5132842721920091,inf,0.0,0.0,0.0
cement_kiln,power,RO,0,kilotonproduct / hour,0.6750166488002283,0.6760166488002283,inf,0.0,0.0,0.0
cement_kiln,power,SE,0,kilotonproduct / hour,0.25870178893949763,0.25970178893949764,inf,0.0,0.0,0.0
cement_kiln,power,SI,0,kilotonproduct / hour,0.0784201206538242,0.0794201206538242,inf,0.0,0.0,0.0
cement_kiln,power,SK,0,kilotonproduct / hour,0.26627380245776255,0.26727380245776255,inf,0.0,0.0,0.0
cement_kiln,power,UK,0,kilotonproduct / hour,0.7188173515981735,0.7198173515981735,inf,0.0,0.0,0.0
coal_to_cement_fuel,power,AT,0,gigawatt,0.0,0.001,inf,0.0,847.1215209829377,847.1215209829377
coal_to_cement_fuel,power,BE,0,gigawatt,0.0,0.001,inf,0.0,839.4925652048477,839.4925652048477
coal_to_cement_fuel,power,BG,0,gigawatt,0.0,0.001,inf,0.0,853.4274697184507,853.4274697184507
coal_to_cement_fuel,power,CH,0,gigawatt,0.0,0.001,inf,0.0,817.5528937762526,817.5528937762526
coal_to_cement_fuel,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,811.0755615762276,811.0755615762276
coal_to_cement_fuel,power,DE,0,gigawatt,0.0,0.001,inf,0.0,762.5120338547647,762.5120338547647
coal_to_cement_fuel,power,DK,0,gigawatt,0.0,0.001,inf,0.0,996.2369089594272,996.2369089594272
coal_to_cement_fuel,power,EE,0,gigawatt,0.0,0.001,inf,0.0,1041.4965617197283,1041.4965617197283
coal_to_cement_fuel,power,EL,0,gigawatt,0.0,0.001,inf,0.0,754.5415077126125,754.5415077126125
coal_to_cement_fuel,power,ES,0,gigawatt,0.0,0.001,inf,0.0,1338.5280651565338,1338.5280651565338
coal_to_cement_fuel,power,FI,0,gigawatt,0.0,0.001,inf,0.0,1255.6187099686776,1255.6187099686776
coal_to_cement_fuel,power,FR,0,gigawatt,0.0,0.001,inf,0.0,1018.8430714878548,1018.8430714878548
coal_to_cement_fuel,power,HR,0,gigawatt,0.0,0.001,inf,0.0,769.1060040657978,769.1060040657978
coal_to_cement_fuel,power,HU,0,gigawatt,0.0,0.001,inf,0.0,765.6440077064965,765.6440077064965
coal_to_cement_fuel,power,IE,0,gigawatt,0.0,0.001,inf,0.0,1194.9966266111148,1194.9966266111148
coal_to_cement_fuel,power,IT,0,gigawatt,0.0,0.001,inf,0.0,921.5462381802131,921.5462381802131
coal_to_cement_fuel,power,LT,0,gigawatt,0.0,0.001,inf,0.0,897.4679460168859,897.4679460168859
coal_to_cement_fuel,power,LU,0,gigawatt,0.0,0.001,inf,0.0,887.8456171191151,887.8456171191151
coal_to_cement_fuel,power,LV,0,gigawatt,0.0,0.001,inf,0.0,957.63144074674,957.63144074674
coal_to_cement_fuel,power,NL,0,gigawatt,0.0,0.001,inf,0.0,1363.7189189189187,1363.7189189189187
coal_to_cement_fuel,power,NO,0,gigawatt,0.0,0.001,inf,0.0,1326.7702679511326,1326.7702679511326
coal_to_cement_fuel,power,PL,0,gigawatt,0.0,0.001,inf,0.0,753.7482598203404,753.7482598203404
coal_to_cement_fuel,power,PT,0,gigawatt,0.0,0.001,inf,0.0,1339.5834222484891,1339.5834222484891
coal_to_cement_fuel,power,RO,0,gigawatt,0.0,0.001,inf,0.0,880.3056090897369,880.3056090897369
coal_to_cement_fuel,power,SE,0,gigawatt,0.0,0.001,inf,0.0,1246.415633472385,1246.415633472385
coal_to_cement_fuel,power,SI,0,gigawatt,0.0,0.001,inf,0.0,846.899114034169,846.899114034169
coal_to_cement_fuel,power,SK,0,gigawatt,0.0,0.001,inf,0.0,742.7604818282741,742.7604818282741
coal_to_cement_fuel,power,UK,0,gigawatt,0.0,0.001,inf,0.0,1057.3416709359647,1057.3416709359647
diesel_ICE_ship,power,AT,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,BE,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,BG,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,CH,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,DE,0,gigawatt,0.0,0.001,inf,0.0,634.540581228008,634.540581228008
diesel_ICE_ship,power,DK,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,EE,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,EL,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,ES,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,FI,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,FR,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,HR,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,HU,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,IE,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,IT,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,LT,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,LU,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,LV,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,NL,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,NO,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,PL,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,PT,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,RO,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,SE,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,SI,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,SK,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
diesel_ICE_ship,power,UK,0,gigawatt,0.0,0.001,inf,0.0,636.7831868091527,636.7831868091527
district_heating_grid,power,AT,0,gigawatt,0.9536565508029651,1.9542564627183252,14.129510912187037,0.0,0.0,0.0
district_heating_grid,power,BE,0,gigawatt,2.3557088681216523,2.524955735808811,26.97802441938519,0.0,0.0,0.0
district_heating_grid,power,BG,0,gigawatt,0.9886050987229689,1.1321358078223782,5.655090438008565,0.0,0.0,0.0
district_heating_grid,power,CH,0,gigawatt,0.27693750887045887,1.6326637891450473,23.963733472149823,0.0,0.0,0.0
district_heating_grid,power,CZ,0,gigawatt,1.654623542270903,1.77091635159583,17.00496059493502,0.0,0.0,0.0
district_heating_grid,power,DE,0,gigawatt,10.77291474928349,13.684797511553429,157.4902989660823,0.0,0.0,0.0
district_heating_grid,power,DK,0,gigawatt,0.0,2.511163942434739,11.605957260672978,0.0,482.7102057996699,482.7102057996699
district_heating_grid,power,EE,0,gigawatt,0.04377614478853448,0.3486999849832693,2.665120739007696,0.0,0.0,0.0
district_heating_grid,power,EL,0,gigawatt,5.091789648627322,5.216691188582684,16.182984678908806,0.0,0.0,0.0
district_heating_grid,power,ES,0,gigawatt,9.904076854301444,9.905076854301443,29.766556187741656,0.0,0.0,0.0
district_heating_grid,power,FI,0,gigawatt,0.0,1.4896121576082657,10.435057736131489,0.0,482.7102057996699,482.7102057996699
district_heating_grid,power,FR,0,gigawatt,5.375774256495149,7.109002003474476,92.3191672420477,0.0,0.0,0.0
district_heating_grid,power,HR,0,gigawatt,1.0968503673545276,1.3164477641442223,4.751877716451852,0.0,0.0,0.0
district_heating_grid,power,HU,0,gigawatt,0.6153616001536473,1.147580181541679,14.998981402137234,0.0,0.0,0.0
district_heating_grid,power,IE,0,gigawatt,1.548018323894679,1.5490183238946786,5.357650475818874,0.0,0.0,0.0
district_heating_grid,power,IT,0,gigawatt,5.723658101947253,9.084889675515733,105.93126242024589,0.0,0.0,0.0
district_heating_grid,power,LT,0,gigawatt,0.0,0.4989530246290373,3.604548291938048,0.0,33.588381617158575,33.588381617158575
district_heating_grid,power,LU,0,gigawatt,0.19796848869886194,0.39999191646200344,1.3134612514073156,0.0,0.0,0.0
district_heating_grid,power,LV,0,gigawatt,0.0,0.5160078477375389,2.9074728929176947,0.0,109.82939885752461,109.82939885752461
district_heating_grid,power,NL,0,gigawatt,0.07608462981525943,0.511866965690017,37.30293289557058,0.0,0.0,0.0
district_heating_grid,power,NO,0,gigawatt,0.2641596901977464,0.7365887987950271,9.917690289705275,0.0,0.0,0.0
district_heating_grid,power,PL,0,gigawatt,2.7125781863167324,6.8586151364815064,43.20588906532885,0.0,0.0,0.0
district_heating_grid,power,PT,0,gigawatt,1.9195904707652058,1.934970903520244,1.934970903520244,0.0,0.0,0.0
district_heating_grid,power,RO,0,gigawatt,4.029066030114015,4.030066030114015,5.687420979249295,0.0,0.0,0.0
district_heating_grid,power,SE,0,gigawatt,0.23726369037589223,1.3212707038389635,14.883526267069094,0.0,0.0,0.0
district_heating_grid,power,SI,0,gigawatt,0.22842295420238526,0.4054752139935664,1.6811863978253827,0.0,0.0,0.0
district_heating_grid,power,SK,0,gigawatt,1.4236157458689565,1.5943430774869,3.9917644193229274,0.0,0.0,0.0
district_heating_grid,power,UK,0,gigawatt,2.6575858459020862,3.238348151983031,97.69802657688356,0.0,0.0,0.0
electrode_boiler,power,AT,0,gigawatt,0.0,0.001,inf,0.0,97.62161109649645,97.62161109649645
electrode_boiler,power,BE,0,gigawatt,0.0,0.001,inf,0.0,197.29265844249767,197.29265844249767
electrode_boiler,power,BG,0,gigawatt,0.0,0.001,inf,0.0,213.2226953555308,213.2226953555308
electrode_boiler,power,CH,0,gigawatt,0.0,0.001,inf,0.0,91.82061180428042,91.82061180428042
electrode_boiler,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,170.27232549120296,170.27232549120296
electrode_boiler,power,DE,0,gigawatt,0.0,0.001,inf,0.0,98.92774315328592,98.92774315328592
electrode_boiler,power,DK,0,gigawatt,0.0,0.001,inf,0.0,30.42501720895882,30.42501720895882
electrode_boiler,power,EE,0,gigawatt,0.01586196341450493,0.01686196341450493,inf,0.0,0.0,0.0
electrode_boiler,power,EL,0,gigawatt,0.0,0.001,inf,0.0,136.33738633086645,136.33738633086645
electrode_boiler,power,ES,0,gigawatt,0.029388751181525213,0.030388751181525214,inf,0.0,0.0,0.0
electrode_boiler,power,FI,0,gigawatt,0.14030152579506253,0.14130152579506253,inf,0.0,0.0,0.0
electrode_boiler,power,FR,0,gigawatt,0.0005389130902784592,0.0015389130902784592,inf,0.0,0.0,0.0
electrode_boiler,power,HR,0,gigawatt,0.0,0.001,inf,0.0,144.64846984162713,144.64846984162713
electrode_boiler,power,HU,0,gigawatt,0.13860408506433705,0.13960408506433708,inf,0.0,0.0,0.0
electrode_boiler,power,IE,0,gigawatt,0.09019195998634495,0.09119195998634495,inf,0.0,0.0,0.0
electrode_boiler,power,IT,0,gigawatt,0.0,0.001,inf,0.0,121.08722539651666,121.08722539651666
electrode_boiler,power,LT,0,gigawatt,0.0,0.001,inf,0.0,41.95671049855781,41.95671049855781
electrode_boiler,power,LU,0,gigawatt,0.0,0.001,inf,0.0,137.17855767364955,137.17855767364955
electrode_boiler,power,LV,0,gigawatt,0.0,0.001,inf,0.0,43.061600352986545,43.061600352986545
electrode_boiler,power,NL,0,gigawatt,0.3198920606090848,0.3208920606090848,inf,0.0,0.0,0.0
electrode_boiler,power,NO,0,gigawatt,0.003734575576542245,0.004734575576542245,inf,0.0,0.0,0.0
electrode_boiler,power,PL,0,gigawatt,0.0,0.001,inf,0.0,87.81812467605266,87.81812467605266
electrode_boiler,power,PT,0,gigawatt,0.02648669630511933,0.02748669630511933,inf,0.0,0.0,0.0
electrode_boiler,power,RO,0,gigawatt,0.0,0.001,inf,0.0,74.28851270671782,74.28851270671782
electrode_boiler,power,SE,0,gigawatt,0.0,0.001,inf,0.0,14.732946710202043,14.732946710202043
electrode_boiler,power,SI,0,gigawatt,0.0,0.001,inf,0.0,119.38897990472412,119.38897990472412
electrode_boiler,power,SK,0,gigawatt,0.0,0.001,inf,0.0,173.65706440205707,173.65706440205707
electrode_boiler,power,UK,0,gigawatt,0.0,0.001,inf,0.0,64.90005479510171,64.90005479510171
electrode_boiler_DH,power,AT,0,gigawatt,0.0,0.001,inf,0.0,86.42980303592651,86.42980303592651
electrode_boiler_DH,power,BE,0,gigawatt,0.0,0.001,inf,0.0,178.02597252086943,178.02597252086943
electrode_boiler_DH,power,BG,0,gigawatt,0.0,0.001,inf,0.0,178.9176000373453,178.9176000373453
electrode_boiler_DH,power,CH,0,gigawatt,0.0,0.001,inf,0.0,58.436104783454255,58.436104783454255
electrode_boiler_DH,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,159.03581157270202,159.03581157270202
electrode_boiler_DH,power,DE,0,gigawatt,0.0,0.001,inf,0.0,51.673981693176756,51.673981693176756
electrode_boiler_DH,power,DK,0,gigawatt,0.0,0.001,inf,0.0,94.4040661695465,94.4040661695465
electrode_boiler_DH,power,EE,0,gigawatt,0.0,0.001,inf,0.0,38.94614722857705,38.94614722857705
electrode_boiler_DH,power,EL,0,gigawatt,0.0,0.001,inf,0.0,74.41606358660215,74.41606358660215
electrode_boiler_DH,power,ES,0,gigawatt,0.0,0.001,inf,0.0,52.93069042496211,52.93069042496211
electrode_boiler_DH,power,FI,0,gigawatt,0.0,0.001,inf,0.0,30.549719365985936,30.549719365985936
electrode_boiler_DH,power,FR,0,gigawatt,0.0,0.001,inf,0.0,19.347676315546835,19.347676315546835
electrode_boiler_DH,power,HR,0,gigawatt,0.0,0.001,inf,0.0,163.04866548620302,163.04866548620302
electrode_boiler_DH,power,HU,0,gigawatt,0.03255373837858705,0.03355373837858705,inf,0.0,0.0,0.0
electrode_boiler_DH,power,IE,0,gigawatt,0.00554839974314,0.00654839974314,inf,0.0,0.0,0.0
electrode_boiler_DH,power,IT,0,gigawatt,0.0,0.001,inf,0.0,175.67462745685626,175.67462745685626
electrode_boiler_DH,power,LT,0,gigawatt,0.0,0.001,inf,0.0,74.84688432034432,74.84688432034432
electrode_boiler_DH,power,LU,0,gigawatt,0.0,0.001,inf,0.0,136.8296412958719,136.8296412958719
electrode_boiler_DH,power,LV,0,gigawatt,0.0,0.001,inf,0.0,66.15812434565026,66.15812434565026
electrode_boiler_DH,power,NL,0,gigawatt,0.01620015279995954,0.01720015279995954,inf,0.0,0.0,0.0
electrode_boiler_DH,power,NO,0,gigawatt,0.0,0.001,inf,0.0,57.525300596054194,57.525300596054194
electrode_boiler_DH,power,PL,0,gigawatt,0.0,0.001,inf,0.0,83.3954764815229,83.3954764815229
electrode_boiler_DH,power,PT,0,gigawatt,0.009617103603888746,0.010617103603888746,inf,0.0,0.0,0.0
electrode_boiler_DH,power,RO,0,gigawatt,0.0,0.001,inf,0.0,48.78740399179037,48.78740399179037
electrode_boiler_DH,power,SE,0,gigawatt,0.001335915188409457,0.0023359151884094573,inf,0.0,0.0,0.0
electrode_boiler_DH,power,SI,0,gigawatt,0.0,0.001,inf,0.0,152.6709934425313,152.6709934425313
electrode_boiler_DH,power,SK,0,gigawatt,0.0,0.001,inf,0.0,169.96973049996961,169.96973049996961
electrode_boiler_DH,power,UK,0,gigawatt,0.0,0.001,inf,0.0,71.49021924701594,71.49021924701594
electrolysis,power,AT,0,gigawatt,8.635962297435173,8.636962297435172,inf,0.0,0.0,0.0
electrolysis,power,BE,0,gigawatt,5.55386019862365,5.5548601986236505,inf,0.0,0.0,0.0
electrolysis,power,BG,0,gigawatt,5.17100763356758,5.17200763356758,inf,0.0,0.0,0.0
electrolysis,power,CH,0,gigawatt,0.0,0.001,inf,-1.0,15.120780895684788,15.120780895684788
electrolysis,power,CZ,0,gigawatt,0.7007629991918479,0.7017629991918479,inf,0.0,0.0,0.0
electrolysis,power,DE,0,gigawatt,3.6322506447132836,3.6332506447132835,inf,0.0,0.0,0.0
electrolysis,power,DK,0,gigawatt,2.032548555722065,2.033548555722065,inf,0.0,0.0,0.0
electrolysis,power,EE,0,gigawatt,0.9672561690513861,0.9682561690513861,inf,0.0,0.0,0.0
electrolysis,power,EL,0,gigawatt,11.911569490662194,11.912569490662193,inf,0.0,0.0,0.0
electrolysis,power,ES,0,gigawatt,64.27180117085253,64.27280117085253,inf,0.0,0.0,0.0
electrolysis,power,FI,0,gigawatt,0.0,0.001,inf,0.0,80.40495669295154,80.40495669295154
electrolysis,power,FR,0,gigawatt,29.674029174441387,29.675029174441388,inf,0.0,0.0,0.0
electrolysis,power,HR,0,gigawatt,3.858272087998099,3.859272087998099,inf,0.0,0.0,0.0
electrolysis,power,HU,0,gigawatt,1.250124461532806,1.2511244615328059,inf,0.0,0.0,0.0
electrolysis,power,IE,0,gigawatt,3.3087326511657267,3.3097326511657266,inf,0.0,0.0,0.0
electrolysis,power,IT,0,gigawatt,106.6903392190651,106.6913392190651,inf,0.0,0.0,0.0
electrolysis,power,LT,0,gigawatt,0.24303966531653337,0.24403966531653337,inf,0.0,0.0,0.0
electrolysis,power,LU,0,gigawatt,0.0,0.001,inf,0.0,1.9515955481809897,1.9515955481809897
electrolysis,power,LV,0,gigawatt,0.4210878106927832,0.4220878106927832,inf,0.0,0.0,0.0
electrolysis,power,NL,0,gigawatt,4.160426380005235,4.161426380005235,inf,0.0,0.0,0.0
electrolysis,power,NO,0,gigawatt,1.630461185330461,1.6314611853304608,inf,0.0,0.0,0.0
electrolysis,power,PL,0,gigawatt,1.5818199232607657,1.5828199232607656,inf,0.0,0.0,0.0
electrolysis,power,PT,0,gigawatt,4.01588258558301,4.01688258558301,inf,0.0,0.0,0.0
electrolysis,power,RO,0,gigawatt,7.1239466502968485,7.124946650296849,inf,0.0,0.0,0.0
electrolysis,power,SE,0,gigawatt,7.159995083907497,7.160995083907498,inf,0.0,0.0,0.0
