set_technologies,set_capacity_types,set_location,set_time_steps_yearly,scaling,constraint_type,component_year,raw_dual,coefficient,discount_factor,contribution_to_rc
HDT_diesel,power,PL,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,PT,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,RO,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,SE,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,SI,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,SK,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,UK,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
ICE_diesel,power,AT,0,0.08024258719069129,lifetime,0,-381.16926016489066,1.0,1.0,-4750.211496285217
ICE_diesel,power,BE,0,0.08024258719069129,lifetime,0,-384.7785927629548,1.0,1.0,-4795.1917583184795
ICE_diesel,power,BG,0,0.08024258719069129,lifetime,0,-387.72195049054073,1.0,1.0,-4831.872501432996
ICE_diesel,power,CH,0,0.08024258719069129,lifetime,0,-387.5358644392696,1.0,1.0,-4829.553457920241
ICE_diesel,power,CZ,0,0.08024258719069129,lifetime,0,-383.36240779862214,1.0,1.0,-4777.542963409022
ICE_diesel,power,DE,0,0.08024258719069129,lifetime,0,-388.91424224830087,1.0,1.0,-4846.731092107879
ICE_diesel,power,DK,0,0.08024258719069129,lifetime,0,-351.8562309591188,1.0,1.0,-4384.9063605458705
ICE_diesel,power,EE,0,0.08024258719069129,lifetime,0,-331.67527274480284,1.0,1.0,-4133.407014365054
ICE_diesel,power,EL,0,0.08024258719069129,lifetime,0,-359.3597651831503,1.0,1.0,-4478.416982358198
ICE_diesel,power,ES,0,0.08024258719069129,lifetime,0,-346.42715397771565,1.0,1.0,-4317.248061237782
ICE_diesel,power,FI,0,0.08024258719069129,lifetime,0,-376.7481986841987,1.0,1.0,-4695.115298175533
ICE_diesel,power,FR,0,0.08024258719069129,lifetime,0,-345.74955395938974,1.0,1.0,-4308.803667281296
ICE_diesel,power,HR,0,0.08024258719069129,lifetime,0,-376.92153163551745,1.0,1.0,-4697.275409874161
ICE_diesel,power,HU,0,0.08024258719069129,lifetime,0,-389.11141187404127,1.0,1.0,-4849.188261457016
ICE_diesel,power,IE,0,0.08024258719069129,lifetime,0,-336.40997586062355,1.0,1.0,-4192.411880503892
ICE_diesel,power,IT,0,0.08024258719069129,lifetime,0,-369.217525872389,1.0,1.0,-4601.266469573913
ICE_diesel,power,LT,0,0.08024258719069129,lifetime,0,-366.6567535985965,1.0,1.0,-4569.353586858567
ICE_diesel,power,LU,0,0.08024258719069129,lifetime,0,-376.73922186511794,1.0,1.0,-4695.0034271679415
ICE_diesel,power,LV,0,0.08024258719069129,lifetime,0,-354.1549447237537,1.0,1.0,-4413.553414998042
ICE_diesel,power,NL,0,0.08024258719069129,lifetime,0,-367.41057259447416,1.0,1.0,-4578.747837745396
ICE_diesel,power,NO,0,0.08024258719069129,lifetime,0,-368.15788661360654,1.0,1.0,-4588.061022243753
ICE_diesel,power,PL,0,0.08024258719069129,lifetime,0,-391.44024780823406,1.0,1.0,-4878.210704722192
ICE_diesel,power,PT,0,0.08024258719069129,lifetime,0,-346.02772269530266,1.0,1.0,-4312.270264578961
ICE_diesel,power,RO,0,0.08024258719069129,lifetime,0,-379.31519576923233,1.0,1.0,-4727.105755797909
ICE_diesel,power,SE,0,0.08024258719069129,lifetime,0,-339.419126730163,1.0,1.0,-4229.912551592529
ICE_diesel,power,SI,0,0.08024258719069129,lifetime,0,-378.80017658369434,1.0,1.0,-4720.687478377291
ICE_diesel,power,SK,0,0.08024258719069129,lifetime,0,-382.14129393398775,1.0,1.0,-4762.325185575757
ICE_diesel,power,UK,0,0.08024258719069129,lifetime,0,-352.93834156180975,1.0,1.0,-4398.391850490498
ICE_petrol,power,AT,0,0.08024258719069129,lifetime,0,-355.2673521542863,1.0,1.0,-4427.416470383944
