constraint,cluster,description,shadow_price_unit,shadow_price,shadow_price_input_units,index_0,index_1,index_2,index_3
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-0.8976593624473399,-0.8976593624473399,pumped_hydro,energy,BG,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-0.8548634580607617,-0.8548634580607617,pumped_hydro,energy,CH,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-1.017723053464655,-1.017723053464655,pumped_hydro,energy,CZ,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-2.001544074966038,-2.001544074966038,pumped_hydro,energy,DE,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-0.7016474505490031,-0.7016474505490031,pumped_hydro,energy,EL,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-1.7270977334839952,-1.7270977334839952,pumped_hydro,energy,ES,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-1.5379558735463559,-1.5379558735463559,pumped_hydro,energy,HR,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-0.2138725818392927,-0.2138725818392927,pumped_hydro,energy,IT,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-4.812637450152899,-4.812637450152899,pumped_hydro,energy,LU,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-2.3334468219813393,-2.3334468219813393,pumped_hydro,energy,PL,0.0
constraint_technology_capacity_limit_not_reached,capacity_limit,Technology/node capacity upper bound (limit not yet reached),Euro/GW,-0.18776226037995758,-0.18776226037995758,pumped_hydro,energy,PT,0.0
